dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,6,0.9345261028834752,0.5690573258716826,0.5922512107483205,0.5696077458686553,0.5922512107483205,"[[2602  477  304]
 [ 366 1055  174]
 [ 349  940  134]]",0.7622184475845456,0.5570473154429649,0.8329439071551575,0.8178115902234808,0.7448228246562225,0.4617362227776963,0.708888610942257,0.39159413332771786,0 days 00:00:01.549208
val,6,0.951746129989624,0.4984692942643744,0.5582534176698632,0.4670997650269556,0.5582534176698632,"[[1988    0  549]
 [ 277    0  994]
 [ 345    0  748]]",0.7554399905696593,0.553297142320341,0.8258421720632774,0.827118875995636,0.7717820505317823,0.5026680045807115,0.6686957491139182,0.33010454638467535,0 days 00:00:00.840234
train,7,0.9080615299088615,0.5820266537255373,0.592876113107327,0.5943887750442703,0.592876113107327,"[[2760  134  489]
 [ 359  343  893]
 [ 393  338  692]]",0.7752679425420034,0.5613913656718376,0.8502147035023087,0.8456813958769851,0.7626378729827005,0.4468245437453042,0.7129512511410008,0.3916681573932233,0 days 00:00:01.672929
val,7,0.9235103130340576,0.5857678547533043,0.5972250561109977,0.5869020725641978,0.5972250561109977,"[[2007  397  133]
 [ 226  723  322]
 [ 299  597  197]]",0.7707521643497595,0.5640162411475713,0.8452258519762006,0.8447969363060199,0.7831746764548424,0.5014930090939883,0.6838559646182354,0.34575877804270577,0 days 00:00:00.834922
train,8,0.8873838356563023,0.5905770291994166,0.6244336822371505,0.6146177808440697,0.6244336822371505,"[[2879  112  392]
 [ 419  199  977]
 [ 363  141  919]]",0.7907987397689062,0.57757951263297,0.8655221591918584,0.8474877495638078,0.768136616063776,0.4557729386063289,0.7387374440510841,0.42947784972877323,0 days 00:00:01.634124
val,8,0.955138111114502,0.5399479336071061,0.5549887778004489,0.5732841885362506,0.5549887778004489,"[[1853  215  469]
 [ 189  152  930]
 [ 275  103  715]]",0.7530224928894063,0.532363657605353,0.8366061311206663,0.8401390593290575,0.740059561352745,0.4135676725461208,0.6824017861948073,0.3433842409408804,0 days 00:00:00.811814
train,9,0.8730161700929914,0.6369528222880172,0.6441181065458522,0.631583938839496,0.6441181065458522,"[[2898  350  135]
 [ 328  611  656]
 [ 376  433  614]]",0.7958096046312457,0.5780557028047606,0.8763487162550365,0.8653504263943146,0.7738607174678463,0.45173672828147954,0.7372193801708544,0.4170799537384878,0 days 00:00:01.502420
val,9,0.9828568577766419,0.5048140628988393,0.5256070189757193,0.6464901031422767,0.5256070189757193,"[[1400 1135    2]
 [ 100 1098   73]
 [ 143  872   78]]",0.7690790577003878,0.5729032889527775,0.8449590727286916,0.8456556433805019,0.7625545924880737,0.5148106245775491,0.699723507884398,0.3582435989002814,0 days 00:00:00.887466
train,10,0.8730202061789376,0.6336639094438492,0.6352132479300109,0.6370768845586574,0.6352132479300109,"[[2767  549   67]
 [ 313  778  504]
 [ 329  573  521]]",0.7959476932903117,0.5913202294510636,0.8737182775844686,0.8586814445544605,0.7704592091651372,0.4715426213720471,0.7436655931213291,0.44373662242668305,0 days 00:00:01.509997
val,10,0.9440549492835999,0.5540190209622456,0.5627422974903081,0.5504797113909182,0.5627422974903081,"[[1969  406  162]
 [ 329  275  667]
 [ 321  258  514]]",0.7552536567356443,0.544626151350431,0.8358298868789297,0.8387630081593163,0.7331591792324215,0.4321776459513,0.6967719040955815,0.3629377999406769,0 days 00:00:00.849930
train,11,0.8536247951643807,0.6214065706265225,0.6299015778784565,0.6183072752378053,0.6299015778784565,"[[2820  466   97]
 [ 335  418  842]
 [ 315  314  794]]",0.8022678758602076,0.5931465739829356,0.882069686521721,0.8681257712406731,0.7736722774692554,0.4623544350535461,0.751061663589647,0.44895951565458764,0 days 00:00:01.545780
val,11,0.9499745726585388,0.5592582292627017,0.5498877780044888,0.5733035528516188,0.5498877780044888,"[[1783  599  155]
 [ 221  388  662]
 [ 253  316  524]]",0.7456257678670899,0.5206695502748504,0.8381156848189936,0.8423172413700438,0.7013619132458987,0.3606879019963909,0.6973997055363774,0.3590035074581164,0 days 00:00:00.883591
train,12,0.8593625255993435,0.6396141744212759,0.6472426183408843,0.6487840902846768,0.6472426183408843,"[[2829  538   16]
 [ 304  894  397]
 [ 342  661  420]]",0.8034406879441508,0.5913767455594366,0.8852873497021614,0.8730088908632881,0.7734409835145983,0.4556059094640573,0.7515937306156929,0.4455154363509645,0 days 00:00:01.522670
val,12,0.9516195058822632,0.5472900891367755,0.5600897775964089,0.5967825588176905,0.5600897775964089,"[[1743  791    3]
 [ 178  882  211]
 [ 214  759  120]]",0.7545760268378312,0.5318639100142765,0.8437575656927223,0.848052445133879,0.7155010154473712,0.38350897679551715,0.7044694993734,0.3640303081134333,0 days 00:00:00.876497
train,13,0.8500591942242214,0.6448716412221303,0.6517731604436807,0.6578371427573116,0.6517731604436807,"[[2816  559    8]
 [ 273  940  382]
 [ 328  679  416]]",0.8055410404396652,0.5978833134025566,0.8856568932057474,0.8751222098658177,0.7762911955666701,0.45079508087129705,0.754675032546578,0.46773264947055515,0 days 00:00:01.530891
val,13,0.9376587629318237,0.5694445711449896,0.5525402978983881,0.5971437037434103,0.5525402978983881,"[[1715  674  148]
 [ 157  468  646]
 [ 203  365  525]]",0.7546713256787023,0.5305049850890751,0.851345100965941,0.8538538325136644,0.6995183940109195,0.36471541551399733,0.7131504820592465,0.37294570723956344,0 days 00:00:00.863706
train,14,0.851282000541687,0.6360560131502664,0.6455241368536166,0.634179175376795,0.6455241368536166,"[[2868  413  102]
 [ 308  437  850]
 [ 306  290  827]]",0.8048234696792232,0.5890192962112218,0.8896080605734005,0.875800689895657,0.7628974753345152,0.4322312111157822,0.761964873129754,0.4590259876222263,0 days 00:00:01.564461
val,14,0.9224632382392883,0.5805899593147869,0.5688634972454601,0.6018790941426758,0.5688634972454601,"[[1777  592  168]
 [ 165  416  690]
 [ 211  287  595]]",0.7620882064463891,0.5391247512746156,0.8589409730906442,0.858921950749644,0.7050117800564836,0.37374454056741135,0.7223118661920395,0.3847077625067913,0 days 00:00:00.850581
train,15,0.8353712132998875,0.6530361386918457,0.6525542883924387,0.6535937781837303,0.6525542883924387,"[[2808  518   57]
 [ 288  673  634]
 [ 279  448  696]]",0.8126810617573215,0.6132866046900427,0.8916625383182235,0.8809177387095304,0.7764329332326232,0.48369548424656994,0.7699477137211177,0.4752465911140278,0 days 00:00:01.634600
val,15,0.9404966473579407,0.5791813755301113,0.5629463374821465,0.6060699124720441,0.5629463374821465,"[[1736  651  150]
 [ 165  474  632]
 [ 182  362  549]]",0.7583461288174806,0.5322936244893958,0.8556782628936078,0.8597301609388669,0.692890784679641,0.3591904297841263,0.726469338879193,0.3779602827451939,0 days 00:00:00.855015
train,16,0.8270940099443708,0.6715124014427485,0.6734885174191533,0.6697328209445467,0.6734885174191533,"[[2873  452   58]
 [ 287  717  591]
 [ 297  405  721]]",0.8195106867546743,0.6215522149764102,0.895750239914342,0.8851964909387762,0.7834956174165784,0.48721345792605875,0.7792862029331025,0.49224669606439553,0 days 00:00:01.545952
val,16,0.9064412474632263,0.5865783041167484,0.5688634972454601,0.6355761508725447,0.5688634972454601,"[[1687  808   42]
 [ 113  732  426]
 [ 152  572  369]]",0.784955510545211,0.5796938817473362,0.8764861271456554,0.8752533692225505,0.724622485494383,0.4525647786743805,0.7537579189955945,0.41126349734507767,0 days 00:00:00.838782
train,17,0.8339904376438686,0.6715228682756235,0.6725511638806436,0.6770222834377819,0.6725511638806436,"[[2820  528   35]
 [ 287  878  430]
 [ 302  514  607]]",0.8188421315473952,0.6296075726491409,0.8915518613611464,0.8813923984332801,0.7842724024436539,0.5091500398117075,0.7807021308373852,0.4982802797024353,0 days 00:00:01.530472
val,17,0.9230506300926209,0.5912261916251116,0.5719240971230362,0.6360672156129301,0.5719240971230362,"[[1627  737  173]
 [ 107  506  658]
 [ 134  289  670]]",0.7731575385067906,0.5522325969500317,0.879086807966295,0.8775137365298636,0.6825939099167051,0.37006158594465455,0.7577918976373714,0.4091224683755771,0 days 00:00:00.859266
train,18,0.8141038247517177,0.6768026238809233,0.6747383221371661,0.6790730267035352,0.6747383221371661,"[[2777  519   87]
 [ 260  764  571]
 [ 270  375  778]]",0.8236089250680005,0.6336498115139251,0.8957392701628442,0.8879254186342191,0.7817380181773826,0.49089068918910134,0.7933494868637747,0.5221333267184547,0 days 00:00:01.545503
val,18,0.9213951349258422,0.5727897478388301,0.6017139359314425,0.6020784637996176,0.6017139359314425,"[[1963  570    4]
 [ 230  880  161]
 [ 296  691  106]]",0.7773394773708185,0.560169973370583,0.8609489871392394,0.8643867477668565,0.7440700907942164,0.43480783248696697,0.726999354179,0.38131533985792565,0 days 00:00:00.833924
train,19,0.8252058369772775,0.6730355261243796,0.6759881268551788,0.6884090606446248,0.6759881268551788,"[[2797  549   37]
 [ 289  999  307]
 [ 292  600  531]]",0.8242210407116296,0.6474004816103852,0.8913505370378967,0.8814203442406834,0.7900429452734761,0.5359280100349954,0.7912696398235157,0.5248530905554771,0 days 00:00:01.558037
val,19,0.8900465130805969,0.6223517987778395,0.6092634156294634,0.6475668061545724,0.6092634156294634,"[[1794  636  107]
 [ 131  517  623]
 [ 160  258  675]]",0.7893966481718424,0.5792819893639565,0.8913741598954757,0.8900604186596249,0.7033367795688087,0.4316316765042955,0.7734790050512428,0.4161538729279489,0 days 00:00:00.896490
train,20,0.7842894281659808,0.7018562096920439,0.7000468676769255,0.7039193433473812,0.7000468676769255,"[[2812  511   60]
 [ 253  832  510]
 [ 252  334  837]]",0.8434113683340753,0.6780883138037354,0.9087278477132084,0.9020945799951563,0.8045491724685835,0.5546989168885277,0.8169570848204339,0.577471444527522,0 days 00:00:01.638744
val,20,0.8915915966033936,0.604613542189359,0.6027341358906345,0.6287568457888554,0.6027341358906345,"[[1908  606   23]
 [ 187  746  338]
 [ 217  576  300]]",0.7933542959458709,0.5732036738706642,0.8805647649974957,0.8802137752120109,0.7297655042666129,0.42406547243319614,0.7697326185735045,0.41533177396678544,0 days 00:00:00.866539
train,21,0.78621963092259,0.7024554242442449,0.6987970629589126,0.710229677409338,0.6987970629589126,"[[2771  548   64]
 [ 218  954  423]
 [ 249  426  748]]",0.8449614837303653,0.6860424249801067,0.9055394698514989,0.8976388062993358,0.8104454071908548,0.5809621614751905,0.8188995741487421,0.5795263071657935,0 days 00:00:01.612875
val,21,0.8673973321914673,0.6237244602211738,0.6106916955723322,0.6518727004743088,0.6106916955723322,"[[1847  649   41]
 [ 161  697  413]
 [ 152  492  449]]",0.8045597207084777,0.5830452486032508,0.894070297665615,0.8933330890571072,0.7221638457386974,0.4169924820273042,0.7974450187211207,0.438810174725341,0 days 00:00:00.845970
train,22,0.7602716088294983,0.7192332300826505,0.7156694266520857,0.7248825509246175,0.7156694266520857,"[[2784  535   64]
 [ 207  959  429]
 [ 246  339  838]]",0.8526185451224574,0.7024929764473823,0.9093306943245444,0.9028764886406424,0.8181893844815193,0.6033148748556657,0.8303355565613083,0.6012875658458385,0 days 00:00:01.570154
val,22,0.8653924465179443,0.6353731836494892,0.622321975107121,0.6563082358621227,0.622321975107121,"[[1856  611   70]
 [ 157  609  505]
 [ 153  355  585]]",0.8047085274128954,0.5894055261157006,0.8961936937387577,0.8973644276160554,0.717196498277966,0.41996587511648653,0.8007353902219626,0.4508862756145603,0 days 00:00:00.892624
train,23,0.7473952855382647,0.7257597538485266,0.7225433526011561,0.7300773080402729,0.7225433526011561,"[[2798  509   76]
 [ 205  946  444]
 [ 238  304  881]]",0.8593567774640772,0.7119300899429692,0.9133428809349048,0.9078686709690043,0.8225294400807768,0.619105534661728,0.8421980113765501,0.6088160641981755,0 days 00:00:01.551047
val,23,0.8902475833892822,0.6311774759423338,0.6337482146500714,0.6385623265741813,0.6337482146500714,"[[2048  452   37]
 [ 257  680  334]
 [ 243  472  378]]",0.8104856512756996,0.6114411921632864,0.8889071188041354,0.8937833623320686,0.7543313111083658,0.48280545737957437,0.7882185239145978,0.4577347567782164,0 days 00:00:00.882908
train,24,0.73722961970738,0.7229435407428302,0.720199968754882,0.7268175861456734,0.720199968754882,"[[2805  501   77]
 [ 216  948  431]
 [ 247  319  857]]",0.8631493873266947,0.7191815982791683,0.9143908839797947,0.909860130220287,0.8285610854770095,0.6412231867973285,0.8464961925232796,0.6064614778198892,0 days 00:00:01.566266
val,24,0.8814416766166687,0.6322268175336464,0.6162007753519689,0.6615989989930922,0.6162007753519689,"[[1776  692   69]
 [ 150  624  497]
 [ 128  345  620]]",0.7959500650849383,0.5970423681862677,0.8890347560003655,0.8962780834723024,0.7152332277788254,0.41679650304145327,0.783582211475624,0.4780525180450472,0 days 00:00:00.827887
train,25,0.70822845186506,0.7304140456063344,0.7266052179346977,0.7355371289453149,0.7266052179346977,"[[2780  525   78]
 [ 193  946  456]
 [ 225  273  925]]",0.8719481649545772,0.734501211003041,0.9213787136281728,0.9172260784883315,0.8377788605413556,0.6543807228970298,0.8566869206942027,0.6318968316237619,0 days 00:00:01.524771
val,25,0.9145309925079346,0.6352572275536191,0.6463986941440523,0.6469278276823921,0.6463986941440523,"[[2114  390   33]
 [ 337  720  214]
 [ 273  486  334]]",0.8143027117562057,0.6352280444165181,0.8843763734962821,0.8944081639623261,0.7672035424699756,0.5174234763976898,0.7913282193023596,0.4938524928895386,0 days 00:00:00.889159
train,26,0.7494591389383588,0.7082591036027676,0.7091079518825184,0.7079677421755467,0.7091079518825184,"[[2837  413  133]
 [ 300  807  488]
 [ 255  273  895]]",0.8548968569528199,0.7217973631824304,0.903911637084577,0.9024587676199061,0.8117747277762776,0.6247940896551514,0.8490042059976052,0.6381392322722336,0 days 00:00:01.561769
val,26,0.9195707440376282,0.5954427201323745,0.5700877371964905,0.6803046389847801,0.5700877371964905,"[[1461  923  153]
 [  51  589  631]
 [  38  311  744]]",0.7876198646146921,0.6150279073124277,0.8976824886768882,0.9119180519507022,0.6871612556434814,0.4363969734206442,0.778015849523707,0.49676869656593703,0 days 00:00:00.817284
train,27,0.7327274254390171,0.7063418804897988,0.7005155444461802,0.7172628251403113,0.7005155444461802,"[[2652  543  188]
 [ 174  858  563]
 [ 214  235  974]]",0.8606839039361796,0.7336061415707694,0.9108129330235946,0.9071763560907744,0.8198634935171163,0.631920547931124,0.8513752852678277,0.6617215206904098,0 days 00:00:01.541709
val,27,0.8569542288780212,0.6433305468149764,0.6494592940216283,0.6884243481471438,0.6494592940216283,"[[1978  530   29]
 [ 182  928  161]
 [ 153  663  277]]",0.8241351762894515,0.653401378518866,0.9068175103226894,0.9163213888791331,0.7903471811311021,0.5371123485804117,0.7752408374145633,0.5067703980970535,0 days 00:00:00.895162
train,28,0.7175060340336391,0.710945444227615,0.7081705983440088,0.7144524710707386,0.7081705983440088,"[[2776  467  140]
 [ 218  876  501]
 [ 250  292  881]]",0.8652905580218632,0.7371228762893601,0.9146022475845488,0.9101829850871497,0.8331119538403536,0.6521699124439186,0.8481574726406871,0.6490157313370122,0 days 00:00:01.617471
val,28,0.8939441442489624,0.6203264227614181,0.5955927361762906,0.686163848895741,0.5955927361762906,"[[1584  868   85]
 [  79  689  503]
 [  53  394  646]]",0.793694278386872,0.620196746223297,0.9039936519878056,0.9144966358966623,0.6979647703701778,0.44525518162747824,0.7791244128026326,0.5008384211457504,0 days 00:00:00.950910
train,29,0.6869475415774754,0.734943852171081,0.7295735041399781,0.7432609385726635,0.7295735041399781,"[[2739  545   99]
 [ 165  993  437]
 [ 204  281  938]]",0.8806461865940466,0.7647090807400229,0.9251058825880072,0.9238564729951311,0.8511429678419218,0.6790885962795498,0.8656897093522109,0.6911821729453876,0 days 00:00:01.526292
val,29,0.859148645401001,0.6416094096283215,0.6266068149357275,0.6836063540283621,0.6266068149357275,"[[1715  600  222]
 [ 108  578  585]
 [  71  244  778]]",0.8139999774687986,0.6516541187273825,0.9113608442762846,0.9201528890528152,0.74396616186903,0.49431333066921934,0.7866729262610808,0.5404961364601131,0 days 00:00:00.909122
train,30,0.6804165499550956,0.7326158966605867,0.7328542415247618,0.7424643948320705,0.7328542415247618,"[[2832  359  192]
 [ 178  787  630]
 [ 235  116 1072]]",0.8856348768726104,0.7697414383062576,0.9296102388526266,0.9276080468212697,0.8568811582178494,0.691739269639981,0.8704132335473553,0.6898769984575218,0 days 00:00:01.530405
val,30,0.8374473452568054,0.6610173989241852,0.6512956539481738,0.706091213099894,0.6512956539481738,"[[1852  640   45]
 [ 154  899  218]
 [ 102  550  441]]",0.824015495990522,0.6699402905923829,0.9126037854641326,0.9199902468625448,0.779829118739068,0.5308018175272642,0.7796135837683654,0.5590288073873396,0 days 00:00:00.874285
train,31,0.6672850506646293,0.7381070678825684,0.7351976253710357,0.7418208305303354,0.7351976253710357,"[[2820  465   98]
 [ 191  960  444]
 [ 224  273  926]]",0.8870925109595568,0.7748749280981712,0.9320813712659504,0.9316814986652641,0.8588797701932146,0.6935513058527367,0.8703163914195052,0.6993919797765126,0 days 00:00:01.551078
val,31,0.9030719757080078,0.6262645611283788,0.603958375841665,0.7155433480017162,0.603958375841665,"[[1457  967  113]
 [  55  862  354]
 [  37  415  641]]",0.8156366002321681,0.6632876989206641,0.9141737813357238,0.9202263842794255,0.742594928615242,0.47939531002398506,0.7901410907455387,0.5902414024585819,0 days 00:00:00.888883
train,32,0.6841807620865958,0.7232448517443122,0.7212935478831433,0.7333202009940527,0.7212935478831433,"[[2784  390  209]
 [ 171  795  629]
 [ 216  169 1038]]",0.8825780268702608,0.7642050581306864,0.9318545324760473,0.9344176201695634,0.8492674386901431,0.672223073230786,0.866612109444592,0.6859744809917098,0 days 00:00:01.531461
val,32,0.843888807296753,0.6539573995099431,0.6380330544786779,0.686528050485576,0.6380330544786779,"[[1780  656  101]
 [ 135  672  464]
 [  88  330  675]]",0.8135141278801198,0.6408575027549853,0.9095866789118341,0.9186120063441804,0.7371871565956396,0.4446432752234105,0.7937685481328854,0.5593172266973652,0 days 00:00:00.820158
train,33,0.666147061756679,0.7402081383771549,0.7364474300890486,0.7463862448068308,0.7364474300890486,"[[2817  407  159]
 [ 147  930  518]
 [ 207  249  967]]",0.8919843767830544,0.77809131550379,0.9395394310655919,0.9406745622675845,0.8621092756311665,0.6968780197649489,0.874304423652405,0.6967213644788364,0 days 00:00:01.523100
val,33,0.8376457929611206,0.6286738138519958,0.6210977351560906,0.667919000015584,0.6210977351560906,"[[1808  460  269]
 [ 113  402  756]
 [  80  179  834]]",0.8189564991549009,0.648213469321188,0.9222783681380209,0.9286098820111442,0.730863531242617,0.47761109153546494,0.8037275980840644,0.5384194344169548,0 days 00:00:00.945029
train,34,0.649474927357265,0.7438640811005568,0.7400406186533354,0.7492326438526191,0.7400406186533354,"[[2825  432  126]
 [ 161 1011  423]
 [ 204  318  901]]",0.8949687288339185,0.7852711358819117,0.9397979058352613,0.9396468536084964,0.8669698404684842,0.7090081430213729,0.8781384401980098,0.7071584110158655,0 days 00:00:01.546047
val,34,0.8395631790161133,0.6553236558874539,0.6433380942664763,0.6832336435569357,0.6433380942664763,"[[1873  509  155]
 [ 117  531  623]
 [  81  263  749]]",0.8196496548093996,0.6426222050540356,0.9242128511565213,0.9326390186511269,0.7373153608902124,0.4714372749413966,0.7974207523814649,0.5237903215695832,0 days 00:00:00.918539
train,35,0.6523848005703518,0.740885557310296,0.7397281674738322,0.7494905320285614,0.7397281674738322,"[[2835  372  176]
 [ 168  830  597]
 [ 200  153 1070]]",0.8972373203317039,0.786500152266362,0.9438270367939179,0.9474272566407793,0.8650091252183465,0.6997973884074624,0.8828757989828471,0.7122758117508444,0 days 00:00:01.613784
val,35,0.8071475744247436,0.6893235583934357,0.6749642930014282,0.7214914883444772,0.6749642930014282,"[[1862  568  107]
 [ 120  809  342]
 [  58  398  637]]",0.8396468198813812,0.6805405668698584,0.9354724360346733,0.9377168061949173,0.7909812667841422,0.4930165579367637,0.7924867568253285,0.6108883364778945,0 days 00:00:00.857870
train,36,0.644530006817409,0.7350677502934535,0.7328542415247618,0.7449172169693118,0.7328542415247618,"[[2806  379  198]
 [ 163  828  604]
 [ 193  173 1057]]",0.8982382973825377,0.7919760903499301,0.9435008825752744,0.9464910542233974,0.8672514894521868,0.7101666300555083,0.883962520120152,0.7192705867708847,0 days 00:00:01.546860
val,36,0.8802219867706299,0.6578987858648545,0.639665374413385,0.7141425316003523,0.639665374413385,"[[1642  772  123]
 [  92  847  332]
 [  60  387  646]]",0.8222644302325598,0.6658610181298384,0.9005231874517713,0.9129435841127463,0.7622164712716175,0.4501393368766233,0.8040536319742903,0.6345001334001459,0 days 00:00:00.869918
train,37,0.6543684942381722,0.7377452592316468,0.734728948601781,0.7490162945506644,0.734728948601781,"[[2791  357  235]
 [ 157  853  585]
 [ 188  176 1059]]",0.8926271326850864,0.7842754641556878,0.9373152160051809,0.940099793801632,0.8607594738551733,0.6996631824320823,0.879806708194905,0.7130634162333496,0 days 00:00:01.509190
val,37,0.8325599670410156,0.6813731746598338,0.6733319730667211,0.7464545889304935,0.6733319730667211,"[[1839  654   44]
 [ 117 1028  126]
 [  75  585  433]]",0.8419221199231295,0.6863538068045417,0.9264436258767866,0.9327369102131188,0.8010954260435699,0.5003006481256452,0.7982273078490317,0.6260238620748612,0 days 00:00:00.836430
train,38,0.6429017441613334,0.7492177975447949,0.7462896422433994,0.7535766410046866,0.7462896422433994,"[[2877  377  129]
 [ 151  941  503]
 [ 194  270  959]]",0.8951890891034492,0.7839718366513306,0.9422038563769614,0.9461072911069413,0.8649180687150466,0.6979286458082683,0.8784453422183397,0.7078795730387825,0 days 00:00:01.541009
val,38,0.7840133666992187,0.6814148514819475,0.6708834931646602,0.6996838181346899,0.6708834931646602,"[[1911  489  137]
 [ 198  709  364]
 [  71  354  668]]",0.8429248400621852,0.678790439952966,0.9284709814208263,0.933515767381339,0.7846196027942685,0.46952904105411825,0.8156839359714608,0.6333265114234408,0 days 00:00:00.875948
train,39,0.622856855392456,0.7628300991101155,0.7597250429620371,0.7670049598445414,0.7597250429620371,"[[2889  376  118]
 [ 141 1042  412]
 [ 189  302  932]]",0.9055130162804629,0.8045663222385911,0.9471015565881487,0.9489160988397842,0.8823379083355837,0.7361208242037477,0.8870995839176565,0.7286620436722415,0 days 00:00:01.635131
val,39,0.7733855962753295,0.6886963730854512,0.6845541726178331,0.6941775249012578,0.6845541726178331,"[[2077  350  110]
 [ 220  618  433]
 [  99  334  660]]",0.8490702687264279,0.6744478663916035,0.9372351799125899,0.9406127761368523,0.7938789222602969,0.48073242075657047,0.8160967040063967,0.6019984022813875,0 days 00:00:00.845246
train,40,0.6066112348011562,0.7725289830103609,0.7708170598344009,0.7761971167412419,0.7708170598344009,"[[2949  266  168]
 [ 141  988  466]
 [ 193  233  997]]",0.9117222715594425,0.8181810352605107,0.9511197667674121,0.9539883094871718,0.8936846183649749,0.7681954112634113,0.8903624295459404,0.7323593850309491,0 days 00:00:01.593515
val,40,0.8753327965736389,0.6605122647421054,0.6466027341358906,0.688970105539352,0.6466027341358906,"[[1796  569  172]
 [ 175  698  398]
 [  67  351  675]]",0.8204541106423523,0.6598258483378102,0.8998640759733942,0.9120511744103383,0.7648408120978036,0.42982963832740906,0.796657443855859,0.6375967322756829,0 days 00:00:00.834313
train,41,0.586100663457598,0.773557876731181,0.7725355413216685,0.7778097781031371,0.7725355413216685,"[[2994  210  179]
 [ 134  961  500]
 [ 204  229  990]]",0.9160978593363045,0.8224008160541474,0.9546633882780761,0.9573601930466358,0.9018735723501318,0.7788142968772924,0.8917566173807056,0.731027958238514,0 days 00:00:01.567277
val,41,1.056845211982727,0.6074313791620136,0.5898796164048153,0.679084753866784,0.5898796164048153,"[[1523  664  350]
 [  78  541  652]
 [  41  225  827]]",0.799414762585128,0.6603117192487952,0.8575934044166638,0.8831017813190898,0.7319229777208462,0.47082277882746043,0.8087279056178738,0.6270105975998351,0 days 00:00:00.819168
