ID,monomers,class_distribution,mol_distribution,KLdiv,Tma_wt,Aeg_wt,Mo_wt,Mep_wt,Ni_wt,Phe_wt,Do_wt,Bam_wt,Oct_wt,Olam_wt,Bmam_wt,Tmb_wt,SMILES,prob_class0_model_20,prob_class1_model_20,prob_class2_model_20,prob_class0_model_29,prob_class1_model_29,prob_class2_model_29,prob_class0_model_41,prob_class1_model_41,prob_class2_model_41,prob_class0_model_44,prob_class1_model_44,prob_class2_model_44,prob_class0_model_82,prob_class1_model_82,prob_class2_model_82,mean_class0,mean_class1,mean_class2
500264,"['Tma', 'Mep', 'Ni']","[60, 25, 15]","[0.48585646018326584, 0.29226436677749124, 0.22187917303924284]",0.3247620744626266,60,0,0,25,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0014094341,0.25291377,0.7456767,1.3629583e-06,0.13567707,0.86432153,0.0055632377,0.9557823,0.038654406,0.00013045766,0.04068771,0.9591818,0.00022633167,0.007067498,0.9927061,0.001466165,0.27842563,0.7201081
500271,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.5026192814793317, 0.061330565792184766, 0.24187836214227465, 0.07651145257054366, 0.11766033801566517]",0.3073358807419836,60,0,5,20,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0011885811,0.2382457,0.76056576,1.1351239e-06,0.11548101,0.88451785,0.0026627514,0.92558545,0.071751736,9.4170835e-05,0.03682122,0.96308464,2.0838786e-07,0.0047914605,0.9952083,0.00078936934,0.26418498,0.73502564
500273,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.4938867301555906, 0.060265003182015865, 0.23767594633901878, 0.15036427181345313, 0.05780804850992171]",0.2625914925531231,60,0,5,20,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0020086295,0.26308164,0.7349098,1.347814e-06,0.13134821,0.8686505,0.0018814753,0.8544277,0.14369081,6.500893e-05,0.029923497,0.9700115,4.0878479e-07,0.0039701313,0.9960295,0.0007913741,0.25655022,0.74265844
500274,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 25, 15]","[0.48545243708665514, 0.05923583461440255, 0.23361706306789234, 0.22169466523105003]",0.31825638978117643,60,0,5,20,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0022133375,0.26372507,0.7340616,1.3876243e-06,0.13379589,0.8662028,0.004837333,0.9435788,0.051583823,0.00010037676,0.03522607,0.9646735,0.00016973638,0.005644274,0.99418604,0.0014644342,0.27639404,0.72214156
500281,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.502186910974786, 0.12255561423295556, 0.18125271750174254, 0.07644563477052993, 0.11755912251998596]",0.3111419406205506,60,0,10,15,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00096395594,0.23243475,0.7666013,1.1418939e-06,0.11417559,0.88582325,0.0036218315,0.9339166,0.06246154,7.706828e-05,0.032955598,0.96696734,9.90752e-07,0.011639142,0.9883599,0.00093299773,0.26502436,0.73404264
500283,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.4934692469824055, 0.12042812217389562, 0.17810627888624989, 0.15023716867522835, 0.057759183282220704]",0.3262646392002344,60,0,10,15,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.001357668,0.25022775,0.7484146,1.240929e-06,0.12206415,0.8779346,0.0041937185,0.95011723,0.045689013,9.264008e-05,0.03547024,0.96443707,3.910972e-07,0.00454891,0.9954508,0.0011291316,0.27248567,0.72638524
500284,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 25, 15]","[0.4850490853777808, 0.11837323373526137, 0.17506721685717466, 0.22151046402978322]",0.3355813691980211,60,0,10,15,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0019878044,0.26071292,0.7372993,1.2979879e-06,0.1241233,0.8758755,0.011790672,0.9503508,0.037858464,8.338259e-05,0.031511553,0.9684051,1.0031752e-05,0.0030344531,0.9969555,0.0027746377,0.2739466,0.7232788
500288,"['Tma', 'Mo', 'Mep', 'Phe']","[60, 25, 15]","[0.5107708434824312, 0.18697570492359097, 0.12290059255977713, 0.17935285903420084]",0.2786592219318783,60,0,15,10,0,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00066299504,0.2220316,0.77730536,9.793916e-07,0.094854735,0.90514433,0.0029450592,0.9288399,0.06821499,0.01711656,0.30874103,0.6741424,5.5146934e-08,0.0027449632,0.997255,0.0041451296,0.31144243,0.6844124
500291,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.5017552837110286, 0.18367541739729887, 0.1207312877682017, 0.07637993011068894, 0.11745808101278196]",0.32038790704663145,60,0,15,10,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00088715117,0.22503379,0.774079,1.1920498e-06,0.11481128,0.8851875,0.0052055907,0.93514055,0.05965389,7.748682e-05,0.032933947,0.9669886,1.0844376e-07,0.0028882758,0.99711156,0.0012343059,0.26216155,0.7366041
500293,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.4930524690113821, 0.18048961512598782, 0.11863723502973274, 0.15011028023645398, 0.05771040059644335]",0.31453672023762114,60,0,15,10,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0019935642,0.2561135,0.741893,1.2161843e-06,0.11107256,0.88892627,0.005561309,0.9477123,0.046726428,0.0006349126,0.073166735,0.9261984,6.518868e-07,0.0029542774,0.9970451,0.0016383308,0.27820387,0.72015786
500294,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 25, 15]","[0.48464640338450854, 0.17741244252251145, 0.11661458542116189, 0.22132656867181813]",0.3075539511605098,60,0,15,10,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0019360888,0.2465607,0.7515033,1.62433e-06,0.14538795,0.85461044,0.015848042,0.94118714,0.04296485,8.970284e-05,0.032005742,0.9679046,0.0040588095,0.033217397,0.9627238,0.004386854,0.27967182,0.71594137
500301,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.5013243977732695, 0.24469024642561582, 0.06031380445576229, 0.07631433829954087, 0.11735721304581158]",0.32829181267737767,60,0,20,5,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00079008,0.2288765,0.77033335,1.1102209e-06,0.104393214,0.89560574,0.0062589366,0.9446217,0.049119417,0.00010027671,0.036998905,0.9629008,1.0683551e-07,0.0034351067,0.9965648,0.001430102,0.26366508,0.7349049
500303,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 25, 15]","[0.49263639445721347, 0.24044973931725488, 0.059268560028315515, 0.14998360595359167, 0.05766170024362449]",0.30016137450812125,60,0,20,5,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0026436658,0.26855266,0.72880363,1.1780547e-06,0.11370093,0.88629794,0.008783742,0.92501557,0.066200666,0.000108939785,0.036896672,0.96299434,2.2350436e-05,0.021107707,0.9788699,0.0023119752,0.2730547,0.72463334
500304,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 25, 15]","[0.48424438944025205, 0.23635370532264768, 0.05825892684103605, 0.22114297839606423]",0.327346297634053,60,0,20,5,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0033879355,0.2776449,0.7189672,1.3019783e-06,0.117755435,0.8822433,0.011424771,0.94527483,0.04330044,0.00010855858,0.03608733,0.9638041,1.12544885e-05,0.006079897,0.9939089,0.002986764,0.27656847,0.7204448
500317,"['Tma', 'Mep', 'Phe']","[60, 30, 10]","[0.5112610437147717, 0.36905563048708073, 0.11968332579814778]",0.27701995577184635,60,0,0,30,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00086078595,0.23336472,0.7657745,1.1027362e-06,0.11300374,0.8869952,0.0017523741,0.88563824,0.11260934,0.00020811481,0.0508358,0.948956,5.587163e-08,0.0025092713,0.99749076,0.00056448666,0.25707036,0.7423652
500319,"['Tma', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5022283237134861, 0.36253532893845064, 0.07645193884383081, 0.05878440850423248]",0.3220040545118845,60,0,0,30,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0018247634,0.25209203,0.74608314,1.159714e-06,0.1206806,0.87931824,0.0030975565,0.9425822,0.054320294,7.8680256e-05,0.03223909,0.96768224,1.9832149e-07,0.00376168,0.9962381,0.0010004716,0.27027112,0.7287284
500320,"['Tma', 'Mep', 'Ni']","[60, 30, 10]","[0.4935092343428617, 0.356241422793033, 0.15024934286410532]",0.33259270967944865,60,0,0,30,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0013226729,0.23928618,0.7593911,1.2349436e-06,0.13031222,0.8696866,0.007111382,0.9570315,0.035857063,9.6958844e-05,0.034129556,0.96577346,5.4425936e-06,0.0059970194,0.9939976,0.0017075384,0.27335128,0.72494113
500323,"['Tma', 'Mo', 'Mep', 'Phe']","[60, 30, 10]","[0.5108136841256528, 0.06233046247173249, 0.30727725196027633, 0.11957860144233845]",0.27100348051986345,60,0,5,25,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00074197835,0.22027406,0.77898395,1.0392946e-06,0.106623605,0.8933754,0.0018707084,0.8607077,0.13742162,7.7861936e-05,0.03286989,0.9670523,5.1158302e-08,0.0024454996,0.9975545,0.00053832785,0.24458416,0.75487757
500325,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5017966252892871, 0.061230183710861946, 0.3018530882267907, 0.07638622335155867, 0.05873387942150153]",0.3212629041742029,60,0,5,25,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0015721817,0.24614891,0.7522789,1.1744073e-06,0.117662586,0.88233626,0.0035494883,0.9411206,0.05532994,9.138339e-05,0.034743574,0.9651651,1.7697704e-07,0.0031970367,0.9968028,0.0010428808,0.26857454,0.73038256
500326,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 30, 10]","[0.49309238885197854, 0.06016807613727687, 0.2966171011418974, 0.1501224338688472]",0.3149964698079166,60,0,5,25,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0018668766,0.25334853,0.74478453,1.2758582e-06,0.13135998,0.86863875,0.0034706623,0.9402307,0.056298573,0.00010343216,0.035033833,0.9648628,1.8934696e-06,0.006180117,0.993818,0.0010888281,0.27323064,0.7256806
500329,"['Tma', 'Mo', 'Mep', 'Phe']","[60, 30, 10]","[0.5103671067421834, 0.12455194049098813, 0.24560689257037002, 0.11947406019645845]",0.30691460372844737,60,0,10,20,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0008084874,0.2311207,0.7680708,9.974439e-07,0.09729139,0.9027077,0.002505617,0.9171418,0.08035262,8.3854735e-05,0.034306474,0.9656097,1.0272723e-07,0.0043413835,0.9956585,0.0006798118,0.25684035,0.7424799
500331,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5013656683743439, 0.12235519504812242, 0.24127507871132056, 0.07632062073587592, 0.05868343713033716]",0.2909861973835829,60,0,10,20,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0029829368,0.27602798,0.7209891,1.7869226e-06,0.13539515,0.86460304,0.0034026136,0.92837286,0.068224594,0.0916138,0.41511738,0.4932688,9.435388e-08,0.0024451562,0.9975547,0.019600246,0.35147172,0.62892807
500332,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 30, 10]","[0.49267624694881984, 0.12023459541308419, 0.2370934185565734, 0.14999573908152256]",0.32697071894097024,60,0,10,20,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.00325848,0.2798762,0.7168653,1.2926594e-06,0.12801746,0.87198126,0.005754495,0.95458394,0.03966153,0.00016898834,0.043146327,0.95668465,3.6851438e-06,0.0037916077,0.9962048,0.0018373883,0.2818831,0.7162795
500335,"['Tma', 'Mo', 'Mep', 'Phe']","[60, 30, 10]","[0.5099213095146325, 0.1866647196461176, 0.18404426925857256, 0.11936970158067732]",0.27635097237227496,60,0,15,15,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0008442421,0.22234437,0.77681136,1.2686944e-06,0.11301978,0.886979,0.0030247027,0.8793368,0.11763858,0.00017037791,0.044319358,0.95551026,7.5279836e-08,0.0029022037,0.99709773,0.0008081334,0.25238448,0.7468074
500337,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5009354510598095, 0.18337530475414968, 0.18080103207251924, 0.07625513070620746, 0.058633081407314235]",0.30721880653393246,60,0,15,15,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0029593916,0.27916512,0.71787554,1.1319638e-06,0.10760552,0.89239335,0.005145226,0.94609934,0.048755404,0.0009323637,0.09142923,0.9076384,2.6708145e-07,0.0038086611,0.996191,0.001807676,0.28562158,0.7125707
500338,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 30, 10]","[0.49226080685352375, 0.18019981473523394, 0.17767012045099156, 0.14986925796025083]",0.3215376705907249,60,0,15,15,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.003669885,0.27933744,0.7169926,1.1965961e-06,0.114215516,0.8857833,0.008780085,0.9382521,0.05296783,0.00011107591,0.03659351,0.96329546,3.744414e-06,0.0045656995,0.99543047,0.0025131975,0.27459285,0.7228939
500342,"['Tma', 'Mo', 'Mep', 'Ni', 'Olam']","[60, 30, 10]","[0.5169177065116496, 0.2523011478194685, 0.12437963765076951, 0.07868803693370971, 0.027713471084402707]",0.4637780787585471,60,0,20,10,5,0,0,0,0,5,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'CCCCCCCC/C=C\\CCCCCCCCNC(=O)C(=C)']",0.008317948,0.3048276,0.6868544,1.6669747e-35,2.1536806e-21,1.0,8.567683e-05,0.06119426,0.93872005,0.8682947,0.059426703,0.07227861,5.2337345e-29,5.4379413e-24,1.0,0.17533967,0.08508971,0.73957056
500343,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5005059714433829, 0.24429078264282242, 0.12043068091104635, 0.07618975297297462, 0.05858281202977379]",0.3246011417419567,60,0,20,10,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0015742787,0.2488433,0.7495824,1.1134372e-06,0.109091066,0.8909079,0.009195823,0.94068784,0.05011632,9.924213e-05,0.036460496,0.9634403,3.739227e-07,0.0051964405,0.99480313,0.002174166,0.26805583,0.72977006
500344,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 30, 10]","[0.49184606679222664, 0.24006399014573726, 0.11834695309705867, 0.14974298996497756]",0.32479256705608883,60,0,20,10,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0021118994,0.25445554,0.7434326,1.2170411e-06,0.11809565,0.88190305,0.03887955,0.9115059,0.04961455,0.0001173511,0.03737872,0.96250385,6.490519e-06,0.004406485,0.995587,0.008223301,0.26516846,0.72660816
500347,"['Tma', 'Mo', 'Mep', 'Phe']","[60, 30, 10]","[0.509032047364107, 0.3105653187369678, 0.061241103570467574, 0.11916153032845754]",0.2685966369188887,60,0,25,5,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0011548586,0.23323359,0.7656116,9.857805e-07,0.09388313,0.9061159,0.008122832,0.9104101,0.08146711,0.018005298,0.3013484,0.68064636,4.8407813e-08,0.0024360898,0.99756396,0.0054568043,0.3082623,0.686281
500349,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[60, 30, 10]","[0.5000772276292819, 0.3051018976035066, 0.06016375874380083, 0.07612448724759105, 0.05853262877581983]",0.37719770489406984,60,0,25,5,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0044658827,0.28304753,0.7124866,1.1233685e-06,0.107123256,0.89287555,0.014546696,0.86846066,0.11699264,0.3784022,0.3758218,0.24577603,8.581093e-08,0.0026679526,0.997332,0.079483196,0.32742423,0.59309256
500350,"['Tma', 'Mo', 'Mep', 'Ni']","[60, 30, 10]","[0.491432024997038, 0.29982737682444843, 0.05912366362104677, 0.14961693455746689]",0.2785774599151879,60,0,25,5,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.005453478,0.29641372,0.69813275,1.2516856e-06,0.1152416,0.88475716,0.03476379,0.90253735,0.06269889,0.0049687605,0.17803293,0.81699836,2.7294086e-06,0.0029297925,0.9970675,0.009038002,0.29903108,0.6919309
500355,"['Tma', 'Mo', 'Ni', 'Phe']","[60, 30, 10]","[0.49964921772821375, 0.36580891760501194, 0.07605933324245837, 0.058482531424316024]",0.2837839246864853,60,0,30,0,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0029194138,0.2653596,0.7317209,1.0428707e-06,0.09715515,0.90284383,0.040147234,0.89058095,0.06927185,0.060702275,0.40438527,0.5349124,1.6288398e-07,0.002382679,0.9976172,0.020754026,0.33197272,0.64727324
500356,"['Tma', 'Mo', 'Ni']","[60, 30, 10]","[0.4910186797060152, 0.3594902290926911, 0.14949109120129375]",0.3184285990592556,60,0,30,0,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C']",0.003210353,0.26628083,0.73050886,1.1729784e-06,0.10974328,0.8902555,0.1553667,0.774075,0.07055834,0.00014145205,0.039355393,0.96050316,3.4604736e-06,0.0042778407,0.9957188,0.03174463,0.23874645,0.72950894
500381,"['Tma', 'Ni', 'Phe']","[65, 0, 35]","[0.5394553215011532, 0.22740600682662407, 0.23313867167222285]",0.2720916641474645,65,0,0,0,15,20,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00028386828,0.19377793,0.8059381,1.6337914e-06,0.13632119,0.8636772,0.0015195044,0.8713344,0.12714612,7.619335e-05,0.0339209,0.96600294,4.6858548e-07,0.0031378265,0.9968617,0.00037633366,0.24769843,0.75192523
500388,"['Tma', 'Ni', 'Phe']","[65, 0, 35]","[0.5211954128753041, 0.36618098198416854, 0.11262360514052731]",0.25460852903816666,65,0,0,0,25,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0005738731,0.23125944,0.76816666,1.9462702e-06,0.1600812,0.8399169,0.0016492136,0.8978881,0.10046268,0.00012439245,0.04414155,0.9557341,0.022792915,0.057503697,0.91970336,0.005028468,0.2781748,0.7167967
500391,"['Tma', 'Ni']","[65, 0, 35]","[0.5041311834958276, 0.4958688165041723]",0.3272379360837052,65,0,0,0,35,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0011911256,0.25555697,0.7432519,1.769952e-06,0.16045064,0.8395476,0.0061430233,0.9556396,0.038217362,0.00012407982,0.038990777,0.96088517,0.0012046471,0.0010240608,0.99777126,0.001732929,0.2823324,0.71593463
500409,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 5, 30]","[0.5481674087955398, 0.06087640359747603, 0.15405237658336193, 0.23690381102362218]",0.26412789579789525,65,0,0,5,10,20,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00030779414,0.19244394,0.8072483,1.556561e-06,0.12487013,0.8751283,0.0013501877,0.85665375,0.14199606,0.00013068893,0.03928209,0.96058726,9.294315e-08,0.0017429859,0.99825686,0.00035806402,0.24299857,0.75664335
500413,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 5, 30]","[0.5385805481828971, 0.05981174052826817, 0.22703724837851108, 0.17457046291032352]",0.2750661277753005,65,0,0,5,15,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00040194223,0.20215955,0.7974385,1.3353541e-06,0.13043946,0.86955917,0.001613669,0.8752696,0.1231168,7.100856e-05,0.031656288,0.9682728,3.1948987e-06,0.004161122,0.99583566,0.00041823002,0.24873719,0.7508446
500416,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 5, 30]","[0.5293232516863796, 0.05878367700478769, 0.2975131450528633, 0.11437992625596932]",0.30559895986416363,65,0,0,5,20,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0006603046,0.21858141,0.7807583,1.7267848e-06,0.1428698,0.85712844,0.0031696016,0.9336844,0.06314601,0.00017733105,0.04495604,0.9548666,2.0881418e-05,0.005170185,0.9948089,0.0008059692,0.2690524,0.73014164
500418,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 5, 30]","[0.5203788125043274, 0.057790357663172504, 0.3656072556651219, 0.05622357416737813]",0.3103998391081736,65,0,0,5,25,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00088519923,0.24173194,0.7573829,1.5076916e-06,0.13994232,0.8600562,0.0035593046,0.9493969,0.047043778,9.590195e-05,0.037242875,0.96266115,0.014009647,0.02296347,0.96302694,0.003710312,0.27825552,0.7180342
500419,"['Tma', 'Mep', 'Ni']","[65, 5, 30]","[0.5117316343083558, 0.056830050462505624, 0.43143831522913867]",0.3263456081556624,65,0,0,5,30,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.001046497,0.24318847,0.755765,1.9066284e-06,0.16405587,0.8359422,0.0067810575,0.95771354,0.03550542,0.000105334526,0.035303634,0.96459097,0.0047761486,0.0059660277,0.9892579,0.0025421889,0.2812455,0.7162123
500426,"['Tma', 'Mo', 'Phe']","[65, 5, 30]","[0.5678924156066556, 0.06396490931830788, 0.36814267507503656]",0.26046517476114095,65,0,5,0,0,30,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'C=CC(=O)Nc1ccccc1']",0.00011201524,0.16616622,0.83372176,1.0786987e-06,0.099054255,0.90094465,0.0012728835,0.83475,0.16397709,5.4490727e-05,0.031113213,0.96883225,3.699681e-08,0.0026284521,0.99737155,0.00028810106,0.22674243,0.7729694
