ID,pred
2594_1,0.07194595783948898
1625_1,0.028794318437576294
4471_1,1.0
3588_1,0.9987238049507141
2579_1,0.1824515163898468
4424_1,0.9999991655349731
213_1,0.5954064130783081
3526_1,0.9999417066574097
2202_1,0.7625312805175781
4320_1,0.9952332377433777
1577_1,0.01300053484737873
508_1,0.13582812249660492
2122_1,0.04382486268877983
2563_1,0.25610479712486267
3508_1,0.9997947812080383
2568_1,0.0771942287683487
2677_1,0.11873982846736908
2441_1,0.08900516480207443
740_1,0.9959983825683594
3159_1,0.9646136164665222
926_1,0.9983130693435669
3840_1,0.9979144930839539
4394_1,0.9935304522514343
736_1,0.949479341506958
4347_1,0.9961185455322266
2790_1,0.19730447232723236
585_1,0.9633588194847107
1083_1,0.9987038373947144
3734_1,0.9965406060218811
829_1,0.9998606443405151
4215_1,0.9952045679092407
330_1,0.05560268461704254
1689_1,0.06570162624120712
1940_1,0.03733295202255249
574_1,0.40748727321624756
2452_1,0.08290602266788483
1317_1,0.01537029817700386
2894_1,0.0778588131070137
284_1,0.08402027934789658
2992_1,0.9858740568161011
3820_1,0.8361080884933472
1816_1,0.09017351269721985
2823_1,0.20377574861049652
3918_1,0.9964848756790161
4454_1,0.9999997615814209
2095_1,0.875444769859314
1263_1,0.006180702708661556
4319_1,0.8624685406684875
1830_1,0.06607295572757721
2976_1,0.9536798596382141
262_1,0.050630100071430206
818_1,0.9985553622245789
4389_1,0.9911642074584961
1407_1,0.016608403995633125
1809_1,0.14200493693351746
3234_1,0.9998225569725037
2573_1,0.16688771545886993
1332_1,0.00884811207652092
62_1,0.07076358795166016
923_1,0.9996898174285889
2970_1,0.12184572219848633
2472_1,0.0777970626950264
4132_1,0.2046220898628235
1402_1,0.05795733258128166
2621_1,0.08531979471445084
1833_1,0.07818382978439331
1710_1,0.035490673035383224
4196_1,0.07967521250247955
1131_1,0.9996819496154785
3846_1,0.9761859774589539
1698_1,0.44081616401672363
893_1,0.9982609152793884
1292_1,0.009826918132603168
3245_1,0.9998900890350342
620_1,0.998867392539978
1120_1,0.9980564713478088
2310_1,0.08186504244804382
503_1,0.02726396732032299
1367_1,0.017042936757206917
3492_1,0.999455988407135
1760_1,0.0727238804101944
4007_1,0.46806710958480835
3425_1,0.9997120499610901
3939_1,0.9959467053413391
2748_1,0.19106851518154144
2803_1,0.9578473567962646
753_1,0.39385920763015747
633_1,0.8011726140975952
2806_1,0.20852160453796387
107_1,0.31051790714263916
1122_1,0.997441291809082
2163_1,0.9977596998214722
3536_1,0.9982410669326782
2075_1,0.9996656179428101
2633_1,0.04439879208803177
1347_1,0.032237764447927475
1890_1,0.02980608120560646
160_1,0.05121897533535957
4029_1,0.9693508148193359
2973_1,0.9683846831321716
2951_1,0.8309267163276672
2210_1,0.07849514484405518
3957_1,0.9932509064674377
2999_1,0.9600645303726196
2417_1,0.07763967663049698
663_1,0.9841989278793335
390_1,0.5508005619049072
2744_1,0.8030642867088318
852_1,0.9994539618492126
3191_1,0.987765908241272
1374_1,0.008365927264094353
2740_1,0.24535275995731354
26_1,0.04977888613939285
3971_1,0.9967502355575562
1183_1,0.9851903319358826
1794_1,0.10257070511579514
3913_1,0.995441198348999
2918_1,0.9261096715927124
570_1,0.9939561486244202
639_1,0.8384280204772949
1657_1,0.38774389028549194
212_1,0.05993970111012459
2669_1,0.21389871835708618
1016_1,0.9988113641738892
115_1,0.09370438009500504
2626_1,0.08433017879724503
2334_1,0.9995638728141785
581_1,0.8441749811172485
4229_1,0.9761910438537598
185_1,0.09898191690444946
4535_1,1.0
515_1,0.0809205174446106
2968_1,0.991032063961029
2025_1,0.800105631351471
1601_1,0.018792899325489998
4359_1,0.9842191338539124
3713_1,0.9968846440315247
815_1,0.9850074648857117
3949_1,0.9918636083602905
4253_1,0.9977791905403137
1897_1,0.03319863602519035
4594_1,0.999983549118042
3656_1,0.9486040472984314
4059_1,0.7951550483703613
1421_1,0.017314190044999123
1045_1,0.9996017813682556
4399_1,0.986169695854187
3573_1,0.9988027811050415
559_1,0.9556233286857605
3602_1,0.9940231442451477
3934_1,0.9984350800514221
1245_1,0.00929311290383339
2004_1,0.33037346601486206
