dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,42,0.6504935707364764,0.738942025753634,0.7348851741915325,0.7456312882174123,0.7348851741915325,"[[2839  453   91]
 [ 170 1018  407]
 [ 190  386  847]]",0.8948024393178539,0.7833426373758915,0.9427865754531829,0.9478806318348307,0.8635552868214628,0.7034413095328532,0.8780654556789156,0.6987059707599907,0 days 00:00:01.585982
val,42,0.9545510053634644,0.6287624475706656,0.607018975719241,0.737934501694696,0.607018975719241,"[[1433 1049   55]
 [  44  979  248]
 [  29  501  563]]",0.813404961711413,0.6782625071119547,0.8773023882745185,0.9034781799712829,0.7478666935429684,0.49643128394037606,0.815045803316752,0.6348780574242049,0 days 00:00:00.882739
train,43,0.634454778262547,0.7443557762722274,0.7400406186533354,0.7504781648911594,0.7400406186533354,"[[2832  395  156]
 [ 162  968  465]
 [ 169  317  937]]",0.8961270496494128,0.7862946785051911,0.9455535973243208,0.9473596682934016,0.86681342679018,0.7087192500134806,0.8760141248337379,0.7028051172086913,0 days 00:00:01.504353
val,43,0.8683093547821045,0.6588019522043633,0.6412976943480923,0.7116611008892768,0.6412976943480923,"[[1711  572  254]
 [  61  636  574]
 [  35  262  796]]",0.8260588967763649,0.6719800134544146,0.8981406820344853,0.918147586781991,0.7491255448411588,0.46025985176685735,0.8309104634534508,0.6375326018143955,0 days 00:00:00.816542
train,44,0.6184155004365104,0.7529474740689599,0.7498828308076863,0.7594243854082028,0.7498828308076863,"[[2899  329  155]
 [ 126  908  561]
 [ 179  251  993]]",0.904467102273386,0.804302728070842,0.9487866377457005,0.9517626793721193,0.8801216347903678,0.741413922030887,0.8844930342840898,0.7197315828095194,0 days 00:00:01.542305
val,44,0.8563742876052857,0.6797008812761757,0.6633340134666394,0.7162335212633821,0.6633340134666394,"[[1866  627   44]
 [ 117  790  364]
 [  56  442  595]]",0.8242259356113556,0.6478767263725475,0.8957658465205649,0.9176556940317981,0.7522074330314085,0.44714887017462407,0.8247045272820932,0.57882561491122,0 days 00:00:00.869528
train,45,0.6000266926629203,0.7687036368148845,0.7659740665521012,0.773137426000807,0.7659740665521012,"[[2950  360   73]
 [ 126 1071  398]
 [ 173  368  882]]",0.9135654247563935,0.8186529920139893,0.9547100097219423,0.9584864598042772,0.8948570034583209,0.767915729662352,0.8911292610889177,0.7295567865753386,0 days 00:00:01.521065
val,45,0.8076768755912781,0.7038646484550334,0.6945521322179147,0.723213240474641,0.6945521322179147,"[[1993  424  120]
 [ 170  817  284]
 [  58  441  594]]",0.8450168235793162,0.679368307551124,0.9246910529576815,0.9378490692207375,0.7992325081875186,0.47252585761959437,0.8111269095927484,0.6277299958130402,0 days 00:00:00.936555
train,46,0.5836942706789289,0.7810655486725705,0.7795656928604906,0.7837406653754265,0.7795656928604906,"[[2994  241  148]
 [ 132 1012  451]
 [ 176  263  984]]",0.9184573983714941,0.8276738266877386,0.9574960327697818,0.9612615287186254,0.9042921791856313,0.7829251943236135,0.8935839831590694,0.738834757020977,0 days 00:00:01.493668
val,46,0.8943033695220948,0.7038850161535017,0.6984288920628443,0.7240280025680931,0.6984288920628443,"[[2040  456   41]
 [ 195  847  229]
 [ 111  446  536]]",0.8433576382407928,0.6979218715750193,0.8926657049274794,0.9210373364829567,0.7929849601081987,0.5344563032382184,0.8444222496867,0.6382719750038826,0 days 00:00:00.877620
train,47,0.5874621101788112,0.7772423500578151,0.7761287298859553,0.7785336896822066,0.7761287298859553,"[[2993  264  126]
 [ 143 1037  415]
 [ 189  296  938]]",0.9162954514419912,0.8219210107739182,0.9560577220488284,0.9611954023220437,0.8996119010067092,0.7761689135802285,0.893216731270436,0.7283987164194822,0 days 00:00:01.529201
val,47,0.9864261150360107,0.7051233233752899,0.6908794123648235,0.7575446840203854,0.6908794123648235,"[[1821  655   61]
 [  86  980  205]
 [  44  464  585]]",0.8332299372419701,0.7046873529076115,0.8717618835148433,0.908212482573495,0.79410021826158,0.536746819000992,0.8338277099494875,0.6691027571483475,0 days 00:00:00.865447
train,48,0.5868189590317863,0.7836505208987461,0.781752851117013,0.7863479415532187,0.781752851117013,"[[2986  245  152]
 [ 111 1050  434]
 [ 189  266  968]]",0.9223222946701224,0.8336977573795007,0.959481361902484,0.9628583959461439,0.9105129820743924,0.795583570600786,0.8969725400334909,0.7426513055915718,0 days 00:00:01.517362
val,48,1.075011396408081,0.6691541308645554,0.6490512140379514,0.7312838747740668,0.6490512140379514,"[[1648  783  106]
 [  48  781  442]
 [  30  311  752]]",0.8219685837502517,0.7001016518726847,0.866878489389189,0.9005403167360545,0.7722411151064322,0.5230631369626159,0.826786146755134,0.6767015019193836,0 days 00:00:00.888905
train,49,0.5857166647911072,0.7678804722260385,0.7647242618340884,0.7763824164302159,0.7647242618340884,"[[2933  224  226]
 [ 116  945  534]
 [ 170  236 1017]]",0.9139994836041713,0.8188858677507445,0.9557363670964655,0.9593007631540837,0.8978974818571874,0.7733079578638005,0.8883646018588607,0.7240488822343493,0 days 00:00:01.525887
val,49,0.9029815673828125,0.7060347516830484,0.6951642521934299,0.7360795248672055,0.6951642521934299,"[[1934  494  109]
 [ 117  898  256]
 [  63  455  575]]",0.8321371516170558,0.6725163634516044,0.888827418503942,0.9204992470192781,0.7914633062619617,0.4631269381675446,0.8161207300852638,0.6339229051679907,0 days 00:00:00.863437
train,50,0.5544654982430595,0.7870791340345271,0.7853460396812998,0.790566359791226,0.7853460396812998,"[[2993  291   99]
 [  94 1149  352]
 [ 182  356  885]]",0.9254000063031821,0.8375006955442994,0.9625461341714223,0.9652220528173784,0.9124433016722827,0.8032442698515095,0.9012105830658411,0.7440357639640104,0 days 00:00:01.537147
val,50,0.8693848609924316,0.7000690455932459,0.6902672923893083,0.7156500318966619,0.6902672923893083,"[[2029  431   77]
 [ 118  727  426]
 [  94  372  627]]",0.8410389008242797,0.6767959054930794,0.9103451656599085,0.9312084439585091,0.8015607762049362,0.4959033578827919,0.8112107606079944,0.6032759146379375,0 days 00:00:00.921335
train,51,0.5483618378639221,0.7894579165116759,0.7881581002968286,0.7921841057105952,0.7881581002968286,"[[3028  227  128]
 [ 107 1019  469]
 [ 179  246  998]]",0.9268294198976631,0.8388825256855829,0.9637272433974338,0.967178374093301,0.9135166073755768,0.8020409459330602,0.9032444089199787,0.7474282570303873,0 days 00:00:01.513477
val,51,0.9383508801460266,0.7147202186436538,0.7029177718832891,0.7519721942718655,0.7029177718832891,"[[1915  509  113]
 [  77  952  242]
 [  49  466  578]]",0.8266795446175458,0.6694392641333394,0.9047879871972639,0.9289504148432007,0.8077375572476067,0.4644473675333054,0.7675130894077669,0.6149200100235124,0 days 00:00:00.869435
train,52,0.532238415309361,0.793399831568295,0.7914388376816123,0.7969649574908442,0.7914388376816123,"[[3013  212  158]
 [ 104 1046  445]
 [ 165  251 1007]]",0.9305308616966399,0.8454975667139806,0.9648628085658872,0.9687552336223864,0.9165152754459224,0.8089211629074183,0.91021450107811,0.7588163036121371,0 days 00:00:01.549854
val,52,0.8891845226287842,0.7260619739625902,0.7178126912874924,0.754533961440418,0.7178126912874924,"[[2032  448   57]
 [ 106  934  231]
 [  64  477  552]]",0.8426317004100202,0.6824783912718798,0.9140990831464211,0.9330629155210121,0.8139791448567645,0.48088344385314885,0.7998168732268753,0.6334888144414783,0 days 00:00:00.909498
train,53,0.5276597738265991,0.7966219957766045,0.794250898297141,0.8026779838919299,0.794250898297141,"[[3002  201  180]
 [ 110 1020  465]
 [ 132  229 1062]]",0.9322129151777284,0.8488664101502003,0.9648031605421173,0.9687336370612539,0.9168444094829217,0.8113145882804705,0.9149911755081459,0.7665510051088763,0 days 00:00:01.553127
val,53,0.9814738512039185,0.7085145314198358,0.6945521322179147,0.7470718754899874,0.6945521322179147,"[[1851  510  176]
 [  69  910  292]
 [  39  411  643]]",0.8299342503838448,0.6746267995233423,0.8961561779070769,0.9229475764242772,0.8037726524959199,0.4559527480275002,0.7898739207485374,0.6449800741182499,0 days 00:00:00.846918
train,54,0.5226983513150897,0.8031545138597933,0.7986252148101859,0.8107860474678218,0.7986252148101859,"[[2923  274  186]
 [  93 1145  357]
 [  88  291 1044]]",0.9341266026036581,0.8526929970622191,0.9655440105450654,0.9696392853993302,0.9183284478518885,0.8159483270944252,0.9185073494140205,0.7724913786929021,0 days 00:00:01.549095
val,54,1.0499404907226562,0.720048133363639,0.716588451336462,0.746436622142365,0.716588451336462,"[[2056  422   59]
 [ 191  936  144]
 [ 100  473  520]]",0.8253092952877105,0.6734216016751903,0.8916209306994218,0.9180729223864554,0.798036946245229,0.4480772814607069,0.7862700089184804,0.6541146011784084,0 days 00:00:00.871974
train,55,0.5373132058552333,0.7952049711944407,0.791907514450867,0.799893350914995,0.791907514450867,"[[2981  215  187]
 [ 124 1093  378]
 [  99  329  995]]",0.9302533884868871,0.8447741434630299,0.9656601234057866,0.969191321353732,0.9124431712188394,0.8033738677038063,0.9126568708360355,0.7617572413315513,0 days 00:00:01.507012
val,55,1.0309415102005004,0.6858562520592492,0.6680269332789227,0.7345419210771298,0.6680269332789227,"[[1768  515  254]
 [  45  769  457]
 [  27  329  737]]",0.8289952137153844,0.6703955755415545,0.8950347046453603,0.9231673991572542,0.7924735517683089,0.44010339467930104,0.7994773847324841,0.6479159327881082,0 days 00:00:00.819138
train,56,0.5638644312109266,0.7963870009226757,0.7926886423996251,0.8083089476049067,0.7926886423996251,"[[2948  200  235]
 [ 101  998  496]
 [  96  199 1128]]",0.9303102567098879,0.8444169041617209,0.9624642528120273,0.9640540678292269,0.9142423851063914,0.8027459959865649,0.9142241322112448,0.766450648669371,0 days 00:00:01.530133
val,56,1.4593897819519044,0.49262637200686876,0.4917363803305448,0.6888988121259814,0.4917363803305448,"[[ 838 1182  517]
 [  20  786  465]
 [  10  297  786]]",0.7809900815278351,0.6506830921183776,0.8546323215063425,0.8871581261201033,0.7115925726039452,0.4471207329836272,0.7767453504732177,0.6177704172514024,0 days 00:00:00.868871
train,57,0.7760426316942487,0.6707261729054523,0.6617715981877832,0.6933992210995102,0.6617715981877832,"[[2444  318  621]
 [ 258  848  489]
 [ 202  277  944]]",0.8447305908928421,0.7160870109805223,0.8789522202679086,0.8874830204991424,0.8419809616245107,0.6913023126034425,0.8132585907861067,0.5694756998389822,0 days 00:00:01.537745
val,57,1.190859031677246,0.6232598752583852,0.622321975107121,0.7028203657605278,0.622321975107121,"[[1718  713  106]
 [ 143 1046   82]
 [  75  732  286]]",0.7844894458805295,0.6360143073548702,0.8459621626993259,0.8763202992385178,0.7609053845803722,0.48818463433478193,0.7466007903618903,0.5435379884913107,0 days 00:00:00.840624
train,58,0.713376155921391,0.7243805590421063,0.7205124199343853,0.7301660788703619,0.7205124199343853,"[[2784  420  179]
 [ 212  996  387]
 [ 198  393  832]]",0.868819191439472,0.7519506443381476,0.915948490748288,0.916497451455897,0.8338803246203479,0.6720813214779925,0.8566287589497796,0.6672731600805534,0 days 00:00:01.512514
val,58,1.1378005027770997,0.6348429809677086,0.6168128953274842,0.6930620655150129,0.6168128953274842,"[[1564  720  253]
 [ 105  771  395]
 [  55  350  688]]",0.799786073196942,0.6661747715104216,0.8426489311822922,0.8807165618256596,0.7563936337843784,0.4963842117676411,0.8003156546241552,0.6214235409379639,0 days 00:00:00.843120
train,59,0.660245588847569,0.741086432319898,0.7381659115763162,0.7588923908640164,0.7381659115763162,"[[2845  214  324]
 [ 155  813  627]
 [ 169  187 1067]]",0.8945220494168614,0.786696932502076,0.9376631628105052,0.9434150166561073,0.8733621896349523,0.7171346282422614,0.8725407958051264,0.6995411526078591,0 days 00:00:01.515704
val,59,0.9709418296813965,0.6422469242660963,0.6204856151805754,0.6926093618799559,0.6204856151805754,"[[1724  672  141]
 [  90  713  468]
 [  43  446  604]]",0.8073322108708,0.643015798916009,0.8622963890761901,0.9012030703432499,0.7448769217097664,0.47532157133556485,0.8148233218264433,0.5525227550692121,0 days 00:00:00.829778
train,60,0.6176649246897016,0.7512990971861537,0.7445711607561318,0.7761934753864338,0.7445711607561318,"[[2734  518  131]
 [  92 1254  249]
 [ 117  528  778]]",0.9100741688912842,0.8122055427439795,0.9487012303947523,0.9518992464088559,0.8917542987670846,0.7673789726566008,0.8897669775120156,0.7173384091664814,0 days 00:00:01.543035
val,60,0.995976197719574,0.6457397067856566,0.6400734543970619,0.672089894237536,0.6400734543970619,"[[1878  449  210]
 [ 162  443  666]
 [  76  201  816]]",0.8087855077356433,0.6418650471933927,0.8668159630030539,0.9033152854087335,0.7523741094515718,0.4611440651317283,0.8071664507523045,0.5611357910397161,0 days 00:00:00.889401
train,61,0.5852640186037336,0.7675202328008035,0.7642555850648336,0.7850406416305542,0.7642555850648336,"[[2933  145  305]
 [ 119  881  595]
 [ 158  187 1078]]",0.9157288605347041,0.8220730144051069,0.9544446788575867,0.9564581962508134,0.9019171438001347,0.7844615517658113,0.8908247589463915,0.7252992951986958,0 days 00:00:01.522264
val,61,1.0288469076156617,0.6733705140891499,0.6604774535809018,0.6984850807286271,0.6604774535809018,"[[1879  526  132]
 [ 130  645  496]
 [  76  304  713]]",0.8111655782594457,0.6350830881999812,0.8663295910874389,0.9050888062514103,0.761175448064798,0.462653594468736,0.8059916956261003,0.5375068638797973,0 days 00:00:00.841771
train,62,0.5626517619405474,0.7856786371034464,0.7825339790657709,0.7899219989291617,0.7825339790657709,"[[2959  265  159]
 [ 115 1091  389]
 [ 139  325  959]]",0.9216906777971766,0.8312445629413667,0.957379772992746,0.9598623178492487,0.9053255009086083,0.7884161577574941,0.9023667594901756,0.7454552132173572,0 days 00:00:01.556877
val,62,1.1401171684265137,0.6781184868008457,0.6606814935727403,0.7338997847790713,0.6606814935727403,"[[1698  633  206]
 [  59  889  323]
 [  31  411  651]]",0.8165597226800351,0.6770930581536981,0.8585811545805663,0.9004475559990852,0.7842801811115951,0.5124197223180128,0.8068178323479438,0.6184118961439964,0 days 00:00:00.887659
train,63,0.5508290614400592,0.7791161572917243,0.776284955475707,0.7918568935268323,0.776284955475707,"[[2957  173  253]
 [ 124  922  549]
 [ 125  208 1090]]",0.9249626449326755,0.8373492436219755,0.9591224943177665,0.961477063370125,0.9084602971468527,0.7966138265757423,0.9073051433334075,0.7539568409200589,0 days 00:00:01.555901
val,63,1.0755991220474244,0.695303092518321,0.6816976127320955,0.7269343486625587,0.6816976127320955,"[[1838  528  171]
 [ 110  802  359]
 [  54  338  701]]",0.8231496680563031,0.6783051403147277,0.8636589640828429,0.9033378928272248,0.7893870035741146,0.49258567447749324,0.8164030365119516,0.6389918536394649,0 days 00:00:00.859383
train,64,0.5434111441884723,0.7934975180640257,0.790345258553351,0.7999514604667588,0.790345258553351,"[[2971  215  197]
 [ 122 1032  441]
 [ 106  261 1056]]",0.9292749195942358,0.8447700758729715,0.9617570956172513,0.9642085147381617,0.9107068358908731,0.8006306155246941,0.915360827274583,0.7694710973560587,0 days 00:00:01.514615
val,64,0.9882284283638001,0.6905821060702733,0.6763925729442971,0.7211458149430923,0.6763925729442971,"[[1869  475  193]
 [ 112  730  429]
 [  38  339  716]]",0.825492837852483,0.6613448157911423,0.8776448661335083,0.9122123779943334,0.7673314216479941,0.42730031476501823,0.8315022257759462,0.6445217546140753,0 days 00:00:00.832484
train,65,0.6594233087130955,0.7454379802538824,0.7384783627558194,0.7613520964215,0.7384783627558194,"[[2761  259  363]
 [ 131  948  516]
 [ 134  271 1018]]",0.8983430807097871,0.7980718258647569,0.938319242099869,0.9444870602385783,0.8794165991570098,0.7385679596143494,0.8772934008724826,0.7111604577413432,0 days 00:00:01.505636
val,65,1.1301160097122191,0.6516610120039151,0.6614976535400938,0.6969071124700236,0.6614976535400938,"[[2060  417   60]
 [ 348  868   55]
 [ 158  621  314]]",0.8115777191722104,0.6483787889151796,0.8664217966648592,0.9012199101815478,0.7558721468313057,0.42916212322115177,0.8124392140204664,0.6147543333428397,0 days 00:00:00.858104
train,66,0.597228867667062,0.7533470695323702,0.7481643493204186,0.7652066709301973,0.7481643493204186,"[[2784  357  242]
 [ 138 1174  283]
 [ 129  463  831]]",0.9084298603901749,0.8131397249958313,0.9457951277456945,0.949333492446689,0.8950443346026452,0.7706652608555833,0.884450118822185,0.7194204216852214,0 days 00:00:01.559978
val,66,1.0932163715362548,0.6640498949830135,0.6612936135482554,0.6759944377609163,0.6612936135482554,"[[2004  451   82]
 [ 304  735  232]
 [ 154  437  502]]",0.8094356546101222,0.6430160024648532,0.8573059497774727,0.8983442098244994,0.7538310651035063,0.4322377510088391,0.8171699489493877,0.5984660465612213,0 days 00:00:00.841396
train,67,0.5550325640610286,0.7736450029937566,0.771129511013904,0.7918290867222006,0.771129511013904,"[[2939  140  304]
 [ 146  873  576]
 [ 110  189 1124]]",0.9221112677468505,0.8309911715033786,0.9598388582682641,0.9623648878398429,0.9040020507281257,0.7851681406650599,0.9024928942441613,0.7454404860052333,0 days 00:00:01.531613
val,67,1.0896039962768556,0.6916429711951303,0.6825137726994491,0.7190255948569576,0.6825137726994491,"[[1916  544   77]
 [ 184  868  219]
 [  99  433  561]]",0.8143674130258759,0.6635904776391274,0.855968385325274,0.8991869641051766,0.7729842231773424,0.45793169963190794,0.8141496305750112,0.6336527691802972,0 days 00:00:00.870991
test,67,0.8452146172523498,0.680341722712941,0.6725158130993675,0.6976082763920491,0.6725158130993675,"[[1887  534  116]
 [ 213  607  451]
 [  60  231  802]]",0.833023628867005,0.6722886287431971,0.8973866971862126,0.9040642128524554,0.7477407650642754,0.46603655992714943,0.853943424350527,0.6467651134499866,0 days 00:00:00.839516
