dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
val,20,0.931558895111084,0.6344351469279761,0.6159967353601306,0.7131964164225116,0.6159967353601306,"[[1499  698  340]
 [  46  720  505]
 [  26  267  800]]",0.8277590039825187,0.6985159135295772,0.8721225357100697,0.9071836156783537,0.7610489777251812,0.5063126360130041,0.8501054985123052,0.6820514888973734,0 days 00:00:00.877802
train,21,0.599838640008654,0.7583668874399632,0.7553507264489924,0.7647789358733242,0.7553507264489924,"[[2870  292  221]
 [ 228  927  440]
 [  78  307 1038]]",0.9071993903944285,0.8039661901952146,0.9446862034023076,0.9443519066322531,0.8731333742957144,0.7086318317641228,0.9037785934852635,0.7589148321892679,0 days 00:00:01.607996
val,21,0.9745537877082825,0.6727965328623402,0.6572128137114874,0.7151269628681283,0.6572128137114874,"[[1738  731   68]
 [ 116  844  311]
 [  93  361  639]]",0.827525290016529,0.6893203984296118,0.8653114947841322,0.9002501853019238,0.7606586211156701,0.5037944202718199,0.8566057541497842,0.6639165897150918,0 days 00:00:00.815661
train,22,0.5901815720966884,0.7728671532351736,0.7714419621934073,0.7757981914257969,0.7714419621934073,"[[2955  271  157]
 [ 194  968  433]
 [ 132  276 1015]]",0.9142309229565942,0.8168037610537802,0.9511459178714293,0.9521773972787909,0.8843453259183596,0.7323123206549117,0.9072015250799937,0.7659215652276381,0 days 00:00:01.504954
val,22,0.897095012664795,0.6188119708488012,0.6053866557845338,0.6695438843545096,0.6053866557845338,"[[1613  737  187]
 [ 149  490  632]
 [  30  199  864]]",0.8186099041753887,0.6813163852891103,0.8709171937224176,0.8975568274419992,0.7042332342811564,0.457442752266935,0.8806792845225923,0.6889495761583972,0 days 00:00:00.912884
train,23,0.5591729198183332,0.775368584217987,0.7709732854241524,0.7850286718484312,0.7709732854241524,"[[2854  358  171]
 [ 140  982  473]
 [  85  239 1099]]",0.9196522464541098,0.8243872689633781,0.9556884723778718,0.9594140744534829,0.8843454563718027,0.7287723588422887,0.9189228106126549,0.7849753735943626,0 days 00:00:01.572495
val,23,0.9577443361282348,0.6838317366365885,0.6737400530503979,0.7225276701338211,0.6737400530503979,"[[1838  646   53]
 [ 193  912  166]
 [ 113  428  552]]",0.8356913103609376,0.7074620227182032,0.8591110448609313,0.8951364898549529,0.7657238286592409,0.5112248045971941,0.8822390575626408,0.7160247737024626,0 days 00:00:00.861008
train,24,0.545250517981393,0.785937863769962,0.7815966255272614,0.7927288394466528,0.7815966255272614,"[[2898  332  153]
 [ 134 1085  376]
 [  98  305 1020]]",0.9237116323841418,0.8361366078067203,0.9582308102317225,0.9611490559553999,0.8951635690496598,0.7594343070847862,0.9177405178710428,0.787826460379975,0 days 00:00:01.526077
val,24,0.9181739687919617,0.6368494504431063,0.6219138951234442,0.7117741230708471,0.6219138951234442,"[[1529  798  210]
 [  42  598  631]
 [  30  142  921]]",0.8367962217056805,0.6975095493716342,0.8783524980875261,0.9109003850307998,0.7381516690400175,0.45750070827188816,0.8938844979894978,0.7241275548122146,0 days 00:00:00.832373
train,25,0.5201421252318791,0.8016149153039678,0.7976878612716763,0.8090134106902562,0.7976878612716763,"[[2941  308  134]
 [ 102 1064  429]
 [  81  241 1101]]",0.9327083314867896,0.8523329007500978,0.9651987572055106,0.9683747936513144,0.9070650975726529,0.7838534356333858,0.9258611396822053,0.8047704729655936,0 days 00:00:01.542070
val,25,0.9306957125663757,0.6963492390337963,0.6882268924709243,0.7108933172698398,0.6882268924709243,"[[1902  540   95]
 [ 213  754  304]
 [ 112  264  717]]",0.8478665490297583,0.7237789128196893,0.8627980174300222,0.8984527906282991,0.7814670559395543,0.5277460792591292,0.8993345737196983,0.7451378685716398,0 days 00:00:00.880449
train,26,0.5385973368372236,0.7877876220754334,0.7842524605530385,0.7930187759164744,0.7842524605530385,"[[2972  249  162]
 [ 135 1042  418]
 [  86  331 1006]]",0.9269804145371712,0.8424548636673242,0.9638583906943596,0.9669826340370815,0.8993025958930647,0.7750123846839582,0.9177802570240894,0.7853695722809331,0 days 00:00:01.551962
val,26,1.017081880569458,0.6131109605843961,0.596816976127321,0.6981399570619794,0.596816976127321,"[[1491  815  231]
 [  38  513  720]
 [  19  153  921]]",0.8212735527790812,0.6774428607556534,0.8737480550125487,0.9089376206887821,0.7061863177949295,0.4209822288673378,0.8838862855297656,0.7024087327108403,0 days 00:00:00.835778
train,27,0.5183452878679548,0.7988486159933732,0.7948758006561475,0.805462943795065,0.7948758006561475,"[[2973  245  165]
 [ 110 1065  420]
 [  73  300 1050]]",0.9324169203187184,0.849988727693503,0.9675402114850555,0.9702687566817257,0.9080798296799847,0.7881305444156772,0.9216307197911145,0.791566881983106,0 days 00:00:01.530363
val,27,0.9830002307891845,0.6643760984338267,0.6527239338910427,0.6889273446782306,0.6527239338910427,"[[1886  612   39]
 [ 212  744  315]
 [ 108  416  569]]",0.8279206816354788,0.6752377055958413,0.8567974018369084,0.8972055606974096,0.7538395181339176,0.46547957944119417,0.8731251249356101,0.6630279766489201,0 days 00:00:00.838822
train,28,0.5240875610283443,0.7989117702290894,0.795813154194657,0.8034735459746524,0.795813154194657,"[[2976  252  155]
 [ 129 1088  378]
 [  96  297 1030]]",0.9331092626603397,0.8532894487474462,0.9651903340034677,0.9690114817713577,0.9109793531335569,0.7925621696961739,0.9231581008439946,0.7982946947748073,0 days 00:00:01.581248
val,28,1.0015817761421204,0.6794302425135157,0.6653744133850235,0.707674935225682,0.6653744133850235,"[[1846  610   81]
 [ 127  715  429]
 [  80  313  700]]",0.8294871399664167,0.6755824252739749,0.8613780015166401,0.9001499001154429,0.7627860754747242,0.44473262362911137,0.8642973429078858,0.6818647520773702,0 days 00:00:00.842567
train,29,0.5122615439551217,0.7960033983580175,0.7925324168098734,0.8008129482659969,0.7925324168098734,"[[2991  277  115]
 [ 113 1080  402]
 [  93  328 1002]]",0.9334051677609368,0.8499415650211634,0.9690684349906081,0.9717577177722507,0.9064903849289747,0.7844672610359015,0.9246566833632281,0.7935997162553377,0 days 00:00:01.511967
val,29,1.0206104516983032,0.6534180189752653,0.6349724546011019,0.71123523946366,0.6349724546011019,"[[1654  639  244]
 [  61  676  534]
 [  35  276  782]]",0.8269262141182612,0.6809418358006498,0.8707743834564854,0.9079095086284814,0.7563519104932452,0.44322594803593235,0.8536523484050527,0.6916900507375358,0 days 00:00:00.824140
train,30,0.4937348578657423,0.8091470257257822,0.8056553663490079,0.8159244606837535,0.8056553663490079,"[[3007  211  165]
 [  96 1065  434]
 [  71  267 1085]]",0.939090139853293,0.8613028295005128,0.9724605368087074,0.9753339092595544,0.9170807911218606,0.8018876517320934,0.9277290916293109,0.8066869275098907,0 days 00:00:01.557859
val,30,1.157195496559143,0.6674831497706099,0.6494592940216283,0.7196128657021832,0.6494592940216283,"[[1708  763   66]
 [ 103  856  312]
 [  63  411  619]]",0.8014421640274708,0.6550478821590633,0.8368624893038196,0.8853450619374977,0.7378353306326986,0.41281288050613385,0.8296286721458941,0.6669857040335583,0 days 00:00:00.842396
train,31,0.47997306500162396,0.8190885265647907,0.8167473832213716,0.8225890816512351,0.8167473832213716,"[[3049  225  109]
 [ 104 1109  382]
 [  84  269 1070]]",0.9428131146383057,0.8688423672530422,0.9734062860985627,0.9767971226385056,0.9211919009284371,0.8134311455431086,0.9338411568879176,0.8162988335775127,0 days 00:00:01.551033
val,31,1.1686081409454345,0.6378359833222144,0.6170169353193226,0.6852452192219457,0.6170169353193226,"[[1731  687  119]
 [  90  589  592]
 [  46  343  704]]",0.785890206819179,0.6212143359417378,0.863127406432181,0.9006834706380978,0.7199878406408697,0.36648045927854145,0.7745553733844864,0.5964790779085744,0 days 00:00:00.829750
train,32,0.46924789037023273,0.8162272762196122,0.8131541946570848,0.8219620787932074,0.8131541946570848,"[[3007  221  155]
 [ 100 1099  396]
 [  77  247 1099]]",0.9428558777425783,0.870452319499674,0.9730837558156824,0.9766771976479607,0.9217461976082666,0.8145524264390539,0.933737679803786,0.8201273344120078,0 days 00:00:01.569565
val,32,1.2612017393112183,0.6807982791157032,0.6657824933687002,0.7495591485352043,0.6657824933687002,"[[1695  744   98]
 [  73 1018  180]
 [  42  501  550]]",0.8013443436362744,0.6512441113566515,0.8636039408630442,0.9042360952491195,0.7545922713292715,0.4051610180415466,0.7858368187165077,0.6443352207792882,0 days 00:00:00.815490
train,33,0.468251177242824,0.821812550984858,0.8187783158881424,0.8263232016720908,0.8187783158881424,"[[3023  220  140]
 [ 100 1156  339]
 [  71  290 1062]]",0.9439944640784704,0.8714524260846295,0.9742661383164215,0.9776275870665779,0.9236459911004662,0.8179348495643234,0.9340712628185238,0.8187948416229872,0 days 00:00:01.521139
val,33,1.1990883350372314,0.6497829519566106,0.6306876147724955,0.6905151972238749,0.6306876147724955,"[[1794  632  111]
 [  89  596  586]
 [  51  341  701]]",0.7875433114472833,0.6144663119552459,0.8777465757216213,0.9125749043728456,0.7160377828784953,0.37084169862121047,0.7688455757417332,0.5599823328716816,0 days 00:00:00.835515
train,34,0.4699089527130127,0.8234966909419825,0.8208092485549133,0.8277803173384853,0.8208092485549133,"[[3026  250  107]
 [ 102 1127  366]
 [  74  248 1101]]",0.9444367549477719,0.8727285860758256,0.9736670135850578,0.9773642348593501,0.922808740902503,0.815558063168503,0.936834510355755,0.8252634601996239,0 days 00:00:01.550610
val,34,1.3223583698272705,0.6362732283671397,0.6135482554580698,0.6886903619933452,0.6135482554580698,"[[1711  710  116]
 [  78  615  578]
 [  40  372  681]]",0.7737878560982941,0.6085585010186482,0.8572024060820334,0.8998702671613419,0.7029423048162766,0.3615386028884873,0.7612188573965726,0.5642666330061152,0 days 00:00:00.835291
train,35,0.47472746457372395,0.8231165434707998,0.8195594438369005,0.8290235537469428,0.8195594438369005,"[[3000  254  129]
 [  84 1149  362]
 [  67  259 1097]]",0.945078297741352,0.8743779261883134,0.974475836869609,0.9779656740688961,0.9239876486680052,0.8186620448513395,0.9367714076864416,0.8265060596447044,0 days 00:00:01.611283
val,35,1.2858619451522828,0.6654335891497896,0.649867374005305,0.6966980943395276,0.649867374005305,"[[1845  616   76]
 [ 146  733  392]
 [  72  414  607]]",0.7893554369882708,0.6259150137457964,0.8559354547619096,0.898663557101638,0.734532579929905,0.38580896474019855,0.7775982762729978,0.5932725193955527,0 days 00:00:00.898931
train,36,0.48121215615953716,0.8203455933456367,0.8176847367598813,0.8240701816327499,0.8176847367598813,"[[3031  259   93]
 [ 100 1152  343]
 [  89  283 1051]]",0.9440495444253071,0.8735639297278138,0.9730526585290697,0.9764839322814173,0.9228718803689746,0.8222007497985752,0.9362240943778767,0.8220071071034493,0 days 00:00:01.534759
val,36,1.2269469976425171,0.6086209984021842,0.5860028565598857,0.6842365107203274,0.5860028565598857,"[[1568  693  276]
 [  48  523  700]
 [  24  288  781]]",0.7811465196894551,0.6258970577348618,0.8656586412799534,0.9081336785530654,0.7009584436020313,0.39106865304490684,0.7768224741863807,0.5784888416066133,0 days 00:00:00.857035
train,37,0.4831989748137338,0.8169776761709076,0.813466645836588,0.8233932599149651,0.813466645836588,"[[2991  214  178]
 [  99 1119  377]
 [  69  257 1097]]",0.943009403709917,0.8706863763984561,0.9725297833650379,0.9765599194668918,0.9231094360889014,0.8196271629484397,0.933388991675812,0.8158720467800368,0 days 00:00:01.527459
val,37,1.2215211868286133,0.6241039864355447,0.6000816159967354,0.6889492911552503,0.6000816159967354,"[[1618  804  115]
 [  58  595  618]
 [  39  326  728]]",0.7745918779865741,0.6211150001993426,0.8592033338068665,0.9011727934133635,0.6792287368354889,0.40170928840674147,0.7853435633173673,0.5604629187779229,0 days 00:00:00.879250
train,38,0.4853150631700243,0.8197865169865755,0.8161224808623653,0.8258837967472957,0.8161224808623653,"[[2970  316   97]
 [  94 1149  352]
 [  73  245 1105]]",0.9404617598357814,0.8639115255684722,0.9695065394410558,0.9709619094750106,0.9123278503751189,0.7941135733372482,0.9395508896911695,0.8266590938931577,0 days 00:00:01.506600
val,38,1.2458247423171998,0.6088905051171042,0.584574576617017,0.6900056889477605,0.584574576617017,"[[1562  551  424]
 [  41  553  677]
 [  16  327  750]]",0.792184367162414,0.6561586306586686,0.8834832465967305,0.9192701675102384,0.7376507728020495,0.46892416624267247,0.7554190820884621,0.5802815582230951,0 days 00:00:00.888157
train,39,0.49980329615729197,0.8038428907528209,0.7997187939384471,0.8133553320509148,0.7997187939384471,"[[2949  248  186]
 [  97 1047  451]
 [  65  235 1123]]",0.9367669757506305,0.8575780584412301,0.9713509268558519,0.9756129543305626,0.913572506675955,0.7952000446991729,0.9253774937200845,0.8019211762939549,0 days 00:00:01.532437
val,39,1.1236088752746582,0.6473464146133313,0.6302795347888186,0.6786556449710517,0.6302795347888186,"[[1828  641   68]
 [ 151  652  468]
 [  75  409  609]]",0.7887708403781577,0.6298408529801064,0.8584607704451279,0.8970201332362592,0.7188583857312848,0.4359814793172303,0.7889933649580602,0.5565209463868298,0 days 00:00:00.835180
train,40,0.46862161585262846,0.8211430275029944,0.8187783158881424,0.8260366164352051,0.8187783158881424,"[[3038  212  133]
 [ 102 1089  404]
 [  79  230 1114]]",0.9451270507091651,0.8739107262810997,0.9745132515577536,0.9768410466324001,0.9246423944990393,0.8199490297993466,0.9362255060707027,0.8249421024115523,0 days 00:00:01.571062
val,40,1.1196285486221313,0.6383301056826474,0.6172209753111609,0.7140867563977741,0.6172209753111609,"[[1539  734  264]
 [  47  765  459]
 [  22  350  721]]",0.807056708156296,0.6661397193420928,0.8642423769497395,0.901640615761919,0.7445880014651919,0.4560754947384759,0.8123397460539569,0.6407030475258834,0 days 00:00:00.882231
train,41,0.4699739600930895,0.8130561010332378,0.809561006092798,0.821393479046628,0.809561006092798,"[[2985  242  156]
 [  85 1060  450]
 [  71  215 1137]]",0.9436533409847229,0.8703939013344915,0.9740479186169807,0.975702534422797,0.9213764925504561,0.8117379230874803,0.9355356117867317,0.8237412464931968,0 days 00:00:01.517974
val,41,0.9530306339263916,0.6809414941422776,0.6665986533360538,0.7293926913991033,0.6665986533360538,"[[1821  678   38]
 [ 127  909  235]
 [  66  490  537]]",0.833365023427449,0.6874721841905741,0.8575957387350795,0.895791215611245,0.7643954024184336,0.45646337588398833,0.8781039291288337,0.710161961076489,0 days 00:00:00.835934
