dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,6,0.9141788823263985,0.6025429588948358,0.6169348539290735,0.6001936330754862,0.6169348539290735,"[[2875  496   12]
 [ 483  653  459]
 [ 438  564  421]]",0.7669224087551663,0.555483674995591,0.8377420470770803,0.8132611982005402,0.7385195751914078,0.431715706308446,0.7245056039970107,0.421474120477787,0 days 00:00:01.511846
val,6,0.9815786480903625,0.5394988920181755,0.5666190573352377,0.5435804630050658,0.5666190573352377,"[[1985  546    6]
 [ 332  692  247]
 [ 353  640  100]]",0.739086330570596,0.5409633533719549,0.8087197797470532,0.7958260879241421,0.7403882541891268,0.46484694648781955,0.668150957775608,0.36221702570390313,0 days 00:00:00.913965
train,7,0.8901314650263105,0.6233030642548975,0.6355256991095142,0.6150945248574087,0.6355256991095142,"[[2925  366   92]
 [ 420  542  633]
 [ 400  422  601]]",0.7865927607871935,0.5748477209100776,0.8626323152816279,0.8379741531778403,0.7611606181927763,0.45876057750571414,0.7359853488871767,0.4278084320466785,0 days 00:00:01.576164
val,7,1.0595860958099366,0.5263588680861383,0.5078555396857785,0.5618084875696625,0.5078555396857785,"[[1562  704  271]
 [ 159  576  536]
 [ 252  490  351]]",0.6973710710871676,0.4870682797301429,0.7729588553036048,0.7932514860827524,0.6787469141020388,0.33405566974256756,0.6404074438558589,0.3338976833651085,0 days 00:00:00.830814
train,8,0.8718807441847665,0.6298672365438918,0.6344321199812529,0.6296276791206672,0.6344321199812529,"[[2838  521   24]
 [ 335  709  551]
 [ 347  562  514]]",0.7936174713360398,0.5802559579016301,0.8698048187375893,0.8448356522896643,0.7715324496417096,0.46058533324320877,0.7395151456288204,0.4353468881720173,0 days 00:00:01.511866
val,8,0.9600181460380555,0.5626517918451691,0.5792695368292186,0.5664514332668771,0.5792695368292186,"[[1980  467   90]
 [ 308  698  265]
 [ 299  633  161]]",0.7470331356009265,0.536957125401432,0.8224789194373359,0.816108400530492,0.7269949693631834,0.4149454660214519,0.6916255180022605,0.3798175096523523,0 days 00:00:00.925125
train,9,0.8670975395611354,0.6350663047471862,0.6409935947508202,0.6369992052846792,0.6409935947508202,"[[2848  513   22]
 [ 367  757  471]
 [ 337  588  498]]",0.7941580289806932,0.5777768173622734,0.872506854625523,0.8506862544141982,0.7591242399456269,0.43265219304827396,0.7508429923709296,0.44999200462434796,0 days 00:00:01.550843
val,9,1.018233871459961,0.5210182299887711,0.5231585390736584,0.5652403745794992,0.5231585390736584,"[[1596  857   84]
 [ 175  820  276]
 [ 239  706  148]]",0.7234312518383739,0.5086846445624762,0.8033199176719242,0.8204978989694637,0.6936453802021358,0.3588884698799145,0.6733284576410619,0.34666756483805045,0 days 00:00:00.832057
train,10,0.8514186143875122,0.6485306876239315,0.6573972816747383,0.6633904813655791,0.6573972816747383,"[[2841  533    9]
 [ 286  965  344]
 [ 319  702  402]]",0.8055447737840336,0.5932918840582828,0.8839873362054493,0.8585019975159583,0.7795634245072447,0.46299505456745405,0.7530835606394065,0.458378600091436,0 days 00:00:01.517162
val,10,0.9872295975685119,0.552437353570327,0.5394817384207304,0.5751723924594458,0.5394817384207304,"[[1719  682  136]
 [ 227  561  483]
 [ 229  500  364]]",0.7349960268393673,0.5141841095597753,0.8192692316157418,0.8164922451479826,0.6891225754432964,0.3620059943395194,0.6965962734590634,0.364054089191824,0 days 00:00:00.836020
train,11,0.834678156035287,0.6561430169159559,0.6572410560849867,0.667687686576938,0.6572410560849867,"[[2813  561    9]
 [ 278  887  430]
 [ 262  654  507]]",0.8146827585216739,0.6227584187343396,0.8893176559913354,0.8569360429859053,0.7835484510610431,0.4801918541512492,0.7711821685126433,0.5311473590658642,0 days 00:00:01.542585
val,11,1.0181941032409667,0.5834989386755332,0.5615180575392777,0.6390846575067106,0.5615180575392777,"[[1587  896   54]
 [ 117  703  451]
 [ 141  490  462]]",0.7629667933250338,0.5747539793329893,0.8385327774987711,0.8432135626594162,0.6986425300136766,0.4053464880633325,0.7517250724626539,0.4757018872762195,0 days 00:00:00.848051
train,12,0.8335934621947152,0.6718887948494031,0.6733322918294017,0.6912022246392451,0.6733322918294017,"[[2761  585   37]
 [ 313 1005  277]
 [ 270  609  544]]",0.812344103124088,0.6621894647269175,0.8688007926429011,0.8426635610962154,0.7869276518249785,0.5545168835349098,0.7813038649043846,0.5893879495496273,0 days 00:00:01.550711
val,12,0.927305257320404,0.5752943588868286,0.5853907365843706,0.6137659246141278,0.5853907365843706,"[[1868  666    3]
 [ 244  813  214]
 [ 234  671  188]]",0.7714311356389056,0.5790207926408149,0.8486979838825317,0.8481494852921942,0.7208589362619833,0.4364358914920615,0.744736486772202,0.4524770011381889,0 days 00:00:00.822119
train,13,0.7743271589279175,0.7094952261900906,0.7095766286517732,0.7225861822170997,0.7095766286517732,"[[2829  514   40]
 [ 267 1048  280]
 [ 257  501  665]]",0.8454976872938228,0.7150215825407505,0.8931397328904687,0.8682208735708672,0.8324357484179258,0.6259490710118544,0.810917580573074,0.6508948030395298,0 days 00:00:01.594574
val,13,0.940450394153595,0.5845769186661527,0.5651907773923689,0.6335912756816986,0.5651907773923689,"[[1500  928  109]
 [ 155  609  507]
 [ 144  288  661]]",0.7709841954997511,0.5855254008210883,0.8546494954204007,0.8540096153021026,0.6791520093286777,0.3612422600386922,0.7791510817501749,0.5413243271224701,0 days 00:00:00.838086
train,14,0.7441683326448713,0.714274456836851,0.7127011404468052,0.7166822588039524,0.7127011404468052,"[[2793  446  144]
 [ 236  855  504]
 [ 253  256  914]]",0.8533721184773811,0.7274856343775452,0.8962678750631495,0.8734611127530962,0.8311899832628233,0.6437185390096996,0.8326584971061709,0.6652772513698397,0 days 00:00:01.575442
val,14,0.991537892818451,0.5787203202118647,0.603958375841665,0.6843700497500471,0.603958375841665,"[[1851  670   16]
 [ 275  970   26]
 [ 230  724  139]]",0.7640972611724036,0.6006809808467249,0.8298291879173011,0.846840206696709,0.7376282313876191,0.4187967778029014,0.7248343642122905,0.5364059580405643,0 days 00:00:00.955701
train,15,0.7425219757216317,0.7104954386339156,0.7080143727542572,0.7159048175426537,0.7080143727542572,"[[2788  517   78]
 [ 252  958  385]
 [ 251  386  786]]",0.8521463957506753,0.7226249973815507,0.893143552714651,0.8735441369325508,0.8273604572132275,0.6270629843497201,0.8359351773241475,0.6672678708623814,0 days 00:00:01.546699
val,15,0.9457273483276367,0.5958284785512157,0.5762089369516425,0.6509159194441367,0.5762089369516425,"[[1516  899  122]
 [ 122  732  417]
 [ 141  376  576]]",0.7782147367640526,0.599863627573722,0.8577448016396253,0.8613544284591363,0.7143212758440567,0.40060140236904873,0.7625781328084756,0.5376350518929812,0 days 00:00:00.864830
train,16,0.7156921795436314,0.7234092438916034,0.7223871270114045,0.7252597509093167,0.7223871270114045,"[[2830  420  133]
 [ 232  864  499]
 [ 243  250  930]]",0.8691452101116989,0.7456671980143276,0.9068083860615985,0.8944204512067311,0.8460109946161863,0.6578915292463205,0.8546162496573115,0.684689613589931,0 days 00:00:01.542482
val,16,0.9347993731498718,0.6423682963832449,0.6380330544786779,0.6610349925568045,0.6380330544786779,"[[1872  598   67]
 [ 264  774  233]
 [ 233  379  481]]",0.7896673165291377,0.6181167488932418,0.8507575196733022,0.8585242143709838,0.7417691325673588,0.4215007586187789,0.7764752973467521,0.5743252736899626,0 days 00:00:00.938396
train,17,0.6874584640775409,0.7375373822947217,0.7380096859865646,0.7386812285814723,0.7380096859865646,"[[2902  343  138]
 [ 226  869  500]
 [ 241  229  953]]",0.8783599328234158,0.7588551579394233,0.9142255541536475,0.9022638462061128,0.8545344964562323,0.6739211096041332,0.8663197478603679,0.7003805180080237,0 days 00:00:01.566605
val,17,0.9250809550285339,0.6325006735198351,0.6227300550907978,0.6508746206307653,0.6227300550907978,"[[1816  657   64]
 [ 236  683  352]
 [ 194  346  553]]",0.7910095299405949,0.6234704411458475,0.8468500373824421,0.8651190117687795,0.7337187048223455,0.413643870304803,0.7924598476169975,0.59164844136396,0 days 00:00:00.864687
train,18,0.6723819885935102,0.7417509810322347,0.7411341977815966,0.7428399955932148,0.7411341977815966,"[[2880  402  101]
 [ 231  902  462]
 [ 216  245  962]]",0.8824823686287647,0.7661779573777054,0.9209220977220725,0.913833539170855,0.8494389849678498,0.6699973266548538,0.8770860231963719,0.7147030063074077,0 days 00:00:01.567386
val,18,0.9644922614097595,0.618511097966613,0.625382574984697,0.6685382045324444,0.625382574984697,"[[1913  602   22]
 [ 359  830   82]
 [ 280  491  322]]",0.7989669958986684,0.6399903692795984,0.8410957757507002,0.8664529567689834,0.7440613126472508,0.43206662181651384,0.8117438992980541,0.6214515292532977,0 days 00:00:00.915374
train,19,0.6780095526150295,0.7371875247681833,0.7381659115763162,0.7362985788074183,0.7381659115763162,"[[2918  350  115]
 [ 251  927  417]
 [ 262  281  880]]",0.8825144974882857,0.7647962958201463,0.9179214789105548,0.9099429476111975,0.8580383454850715,0.6766986221480457,0.8715836680692306,0.7077473177011959,0 days 00:00:01.524673
val,19,0.9287216901779175,0.6077472316741261,0.591715976331361,0.6973391677076328,0.591715976331361,"[[1469 1016   52]
 [ 140  965  166]
 [  97  530  466]]",0.7982762260961428,0.6375173323710707,0.8589993310510369,0.8746554688336506,0.7324974586722675,0.4133047216258816,0.8033318885651242,0.6245918066536797,0 days 00:00:00.842924
train,20,0.6501044205256871,0.742552814469577,0.7392594907045774,0.746987265345547,0.7392594907045774,"[[2827  401  155]
 [ 199  965  431]
 [ 181  302  940]]",0.8907895077447378,0.7716711058525005,0.928860720787111,0.9296583852208735,0.8584221395147393,0.667775831745948,0.8850856629323628,0.7175791005906798,0 days 00:00:01.537183
val,20,0.8871616959571839,0.6340093499681729,0.6184452152621914,0.6749793980465694,0.6184452152621914,"[[1623  736  178]
 [ 155  741  375]
 [ 105  321  667]]",0.8037420190550058,0.6427741135274557,0.8652561380902741,0.8800277178187719,0.7378075873533996,0.41677572759677683,0.8081623317213437,0.6315188951668187,0 days 00:00:00.831247
train,21,0.6236789396830967,0.7602976482787395,0.7584752382440244,0.765933497512493,0.7584752382440244,"[[2870  319  194]
 [ 195  930  470]
 [ 157  211 1055]]",0.9015767606792139,0.7948924601456769,0.9374223669707052,0.9372585818766301,0.8752956401154774,0.7148077950284061,0.892012274951459,0.7326110035319947,0 days 00:00:01.564560
val,21,0.954882550239563,0.6248143002310558,0.6088553356457865,0.6774161183828575,0.6088553356457865,"[[1540  850  147]
 [ 161  831  279]
 [ 107  373  613]]",0.7947588873682063,0.6346839094938456,0.852315177004696,0.8637152421260689,0.7266172922992893,0.41386768994928314,0.8053441928006336,0.6264687964061846,0 days 00:00:00.841851
train,22,0.648258626461029,0.7543027094587222,0.7511326355256991,0.7603318891830013,0.7511326355256991,"[[2831  340  212]
 [ 190  961  444]
 [ 156  251 1016]]",0.8946005003180145,0.7764987908501072,0.928463410100046,0.9301009681086537,0.8683879346219524,0.6722719932711471,0.886950156232045,0.7271234111705208,0 days 00:00:01.531780
val,22,0.8879817008972168,0.6429528689875738,0.6296674148133035,0.6761373047332063,0.6296674148133035,"[[1685  517  335]
 [ 136  728  407]
 [ 130  290  673]]",0.8061932440080928,0.6472905731103968,0.8680118843485283,0.8699897917571595,0.7692207823171273,0.4687664032393188,0.7813470653586229,0.6031155243347122,0 days 00:00:00.825286
train,23,0.6207695603370667,0.7484102344710184,0.7426964536791126,0.7588048336233181,0.7426964536791126,"[[2771  359  253]
 [ 162  983  450]
 [ 125  298 1000]]",0.9001745102888696,0.7902481936375124,0.9378737428615813,0.9414219823927996,0.8729562185199535,0.7063464763762395,0.8896935694850738,0.7229761221434983,0 days 00:00:01.504713
val,23,0.8943435549736023,0.6457426694831012,0.6361966945521322,0.6728613625148082,0.6361966945521322,"[[1738  738   61]
 [ 213  811  247]
 [ 218  306  569]]",0.8079056461630293,0.6514623578966666,0.8603772458644214,0.8798804085676661,0.7493380626954763,0.43598116635063133,0.8140016299291903,0.6385254987717025,0 days 00:00:00.814670
train,24,0.5736592582293919,0.7864351764175996,0.7845649117325418,0.7903047158597516,0.7845649117325418,"[[2967  278  138]
 [ 157 1000  438]
 [ 124  244 1055]]",0.9182104509135512,0.8247284152322552,0.9509053668921539,0.9540649430291942,0.8933631158543982,0.7520616181865369,0.9103628699941019,0.7680586844810346,0 days 00:00:01.503168
val,24,0.9109079718589783,0.6384076569409094,0.631503774739849,0.6606492195782785,0.631503774739849,"[[1717  653  167]
 [ 206  558  507]
 [ 142  131  820]]",0.8116882429058042,0.6576857676445854,0.8537796283364913,0.8798748444990577,0.7417893981659092,0.4091045166507043,0.8394957022150122,0.6840779417839943,0 days 00:00:00.811062
train,25,0.5682524187224252,0.790774905445551,0.7890954538353382,0.796314415584729,0.7890954538353382,"[[2986  227  170]
 [ 145  987  463]
 [ 123  222 1078]]",0.9202427044539254,0.8267073399706694,0.9552370475148909,0.9580007530118797,0.8970171820229937,0.7568752590136787,0.9084738838238919,0.7652460078864498,0 days 00:00:01.497053
val,25,0.9841712713241577,0.6441479718805593,0.6421138543154459,0.649000992490804,0.6421138543154459,"[[1882  566   89]
 [ 270  533  468]
 [ 218  143  732]]",0.8003039118192761,0.6456693879360573,0.8380278144043453,0.86567476416759,0.7439802502530491,0.4175101861773136,0.8189036708004337,0.6538232134632685,0 days 00:00:00.806618
train,26,0.5802934169769287,0.7751384799448482,0.7723793157319169,0.7797627256245792,0.7723793157319169,"[[2933  290  160]
 [ 168  990  437]
 [ 114  288 1021]]",0.9146408558514395,0.8148692751410861,0.9512249098766354,0.9533598660258422,0.8871819055856249,0.7286203131136686,0.9055157520920581,0.7626276462837474,0 days 00:00:01.521923
val,26,0.903234887123108,0.6665791270108782,0.6555804937767803,0.6879656286163673,0.6555804937767803,"[[1852  527  158]
 [ 130  662  479]
 [ 136  258  699]]",0.8187581658791095,0.6539723322192881,0.8736655201828505,0.8920893945149206,0.7793256215686656,0.4529329358642514,0.8032833558858128,0.6168946662786924,0 days 00:00:00.820734
train,27,0.5840513365609306,0.7725781339467619,0.7684736759881269,0.7819015011186398,0.7684736759881269,"[[2862  311  210]
 [ 148  977  470]
 [  98  245 1080]]",0.9121319544230788,0.8027678381693066,0.9438873704271561,0.9490965136015383,0.8846684590969751,0.6990371341969954,0.9078400337451054,0.7601698667093862,0 days 00:00:01.541169
val,27,0.8041336178779602,0.7008274619174777,0.6918996123240155,0.7167711821334918,0.6918996123240155,"[[1943  535   59]
 [ 182  763  326]
 [ 110  298  685]]",0.8409269926572577,0.7026412985203998,0.9037318748511872,0.9198927942213261,0.7887412137251204,0.5152284119276109,0.8303078893954654,0.6728026894122624,0 days 00:00:00.895088
train,28,0.5672332729612078,0.7784681419924843,0.7742540228089361,0.7859248753218603,0.7742540228089361,"[[2872  334  177]
 [ 134 1035  426]
 [ 115  259 1049]]",0.9177106414097776,0.8234424960466501,0.9520629695078127,0.9551157372223475,0.8946900230511234,0.7529232791137244,0.9063789316703968,0.7622884718038785,0 days 00:00:01.647411
val,28,0.8522037982940673,0.6782839057034821,0.6784329728626811,0.6851895833565447,0.6784329728626811,"[[2052  446   39]
 [ 320  721  230]
 [ 223  318  552]]",0.8422783596452298,0.7039420007207395,0.8902485182080171,0.9121251868996549,0.7867716576392637,0.5293473518348946,0.8498149030884083,0.670353463427669,0 days 00:00:00.816728
train,29,0.5693946310452053,0.7797797004237695,0.7764411810654586,0.7844664407641183,0.7764411810654586,"[[2913  327  143]
 [ 183 1068  344]
 [ 102  332  989]]",0.9190192715700505,0.8310165923680467,0.9524538648491355,0.956295790933698,0.8927105225051758,0.7598668511355124,0.9118934273558401,0.77688713503493,0 days 00:00:01.531370
val,29,0.9844411969184875,0.5987692247557739,0.5986533360538665,0.6520985260155957,0.5986533360538665,"[[1747  396  394]
 [  84  297  890]
 [ 139   64  890]]",0.8150195898578825,0.6701404348381758,0.893786511241077,0.9045323604645785,0.7362340232306616,0.4806765519590017,0.8150382351019091,0.6252123920909471,0 days 00:00:00.832505
train,30,0.5825232863426208,0.7675112770618245,0.7626933291673176,0.7754895279543822,0.7626933291673176,"[[2874  301  208]
 [ 142 1008  445]
 [ 106  317 1000]]",0.9115006973216356,0.8177816271296788,0.9529845265778469,0.9565128788954061,0.8773127112530446,0.747409945450341,0.9042048541340154,0.7494220570432891,0 days 00:00:01.519293
val,30,0.8408493995666504,0.7093451832321851,0.7090389716384411,0.7106893498827347,0.7090389716384411,"[[2075  367   95]
 [ 271  752  248]
 [ 200  245  648]]",0.8386539763715958,0.7067700558116256,0.8662672314383336,0.8561440175624829,0.8016437892984636,0.5693353784010666,0.8480509083779898,0.6948307714713271,0 days 00:00:00.828348
train,31,0.5426760954516274,0.7909531375843767,0.7881581002968286,0.7963551145090911,0.7881581002968286,"[[2975  238  170]
 [ 136 1019  440]
 [ 101  271 1051]]",0.9244650345902321,0.8374079187084141,0.9603365127982721,0.9620554688030813,0.9008065936388293,0.7763410713711614,0.9122519973335947,0.7738272159509998,0 days 00:00:01.557962
val,31,0.8999704122543335,0.6895338362067388,0.6819016527239339,0.7082829307794453,0.6819016527239339,"[[1853  562  122]
 [ 155  855  261]
 [ 179  280  634]]",0.8264154205292713,0.6872659718854689,0.8571854822735194,0.8552428897059248,0.7927802450511842,0.5405751901552707,0.8292805342631105,0.6659798357952113,0 days 00:00:00.843677
train,32,0.5237524594579425,0.8069122592467508,0.8050304639900016,0.8136549786840394,0.8050304639900016,"[[3016  208  159]
 [ 122 1012  461]
 [  92  206 1125]]",0.9324698363662541,0.8536298356559153,0.9639076566318907,0.9660032090340067,0.9100425669584911,0.7962459541618404,0.9234592855083803,0.7986403437718987,0 days 00:00:01.530617
val,32,0.9162067413330078,0.6919695641195764,0.6867986125280555,0.7076265342127721,0.6867986125280555,"[[1925  532   80]
 [ 193  853  225]
 [ 200  305  588]]",0.8259937530629459,0.688199019827346,0.8544918455588258,0.8627549017535597,0.7955677943876213,0.532425408601469,0.8279216192423905,0.6694167491270093,0 days 00:00:00.840237
train,33,0.5154002606868744,0.8105517276667694,0.8078425246055304,0.8142554491591155,0.8078425246055304,"[[3018  245  120]
 [ 119 1134  342]
 [  88  316 1019]]",0.9353299025132017,0.8583488896045312,0.9671584249552445,0.9687125105916388,0.9138147587198342,0.8009915411944536,0.9250165238645262,0.805342617027501,0 days 00:00:01.521270
val,33,0.9453613877296447,0.6877080739663373,0.6835339726586411,0.7019981592482859,0.6835339726586411,"[[1885  472  180]
 [ 179  637  455]
 [ 149  116  828]]",0.821683746134441,0.679104210087052,0.8407604675839871,0.819673951200683,0.7801712497263603,0.5180184983993469,0.8441195210929752,0.6996201806611266,0 days 00:00:00.828868
train,34,0.5050615157399859,0.8131112700357559,0.810342134041556,0.8197121054633549,0.810342134041556,"[[3006  226  151]
 [ 104 1057  434]
 [  77  222 1124]]",0.9356058460645166,0.85850891183239,0.9682371824820121,0.9704271871205976,0.9113700611957102,0.7984693255345527,0.9272102945158274,0.8066302228420195,0 days 00:00:01.529801
val,34,0.9677423596382141,0.6986646304023919,0.6937359722505612,0.7149266805086449,0.6937359722505612,"[[1956  503   78]
 [ 227  854  190]
 [ 168  335  590]]",0.8219914295846324,0.6891794794411218,0.8387933041076668,0.8383597533675027,0.783965685031417,0.5220133973762786,0.8432152996148138,0.7071652875795843,0 days 00:00:00.913542
train,35,0.4994176839079176,0.8153605171098253,0.813466645836588,0.819227087055735,0.813466645836588,"[[3048  192  143]
 [ 129 1071  395]
 [  78  257 1088]]",0.9382729239545252,0.862720568843146,0.9689831255838701,0.9706134978784481,0.9168587593616653,0.8076392398453403,0.9289768869180403,0.8099089688056493,0 days 00:00:01.529540
val,35,1.0149702310562134,0.6856937628940001,0.6765966129361355,0.7060382929156889,0.6765966129361355,"[[1818  603  116]
 [ 167  814  290]
 [ 155  254  684]]",0.8175528762553554,0.6821680521556651,0.8371664509089501,0.8553590528455864,0.7806861259761626,0.49854071221911195,0.8348060518809537,0.6926043914022971,0 days 00:00:00.869836
train,36,0.5019112825393677,0.8187167259974936,0.81659115763162,0.8227047650608567,0.81659115763162,"[[3045  219  119]
 [ 109 1085  401]
 [  84  242 1097]]",0.9400157923761953,0.8657832988340388,0.9707712930222392,0.9721886025742437,0.9179173890526078,0.810183114424866,0.9313586950537389,0.8149781795030068,0 days 00:00:01.515152
val,36,1.0679664134979248,0.6825277206588837,0.6741481330340747,0.7002955061287576,0.6741481330340747,"[[1815  582  140]
 [ 174  741  356]
 [ 147  198  748]]",0.8123324558779084,0.679308986969667,0.8255502155242848,0.8548855017499362,0.7778272677421523,0.49288065581090335,0.8336198843672877,0.6901608033481615,0 days 00:00:00.891084
train,37,0.5079318881034851,0.8190008413670021,0.8170598344008748,0.8236427477220004,0.8170598344008748,"[[3055  199  129]
 [ 112 1063  420]
 [  76  235 1112]]",0.9404927765714554,0.8661979683667904,0.9711226189028015,0.9729445033481579,0.9185468269156762,0.8103087107273584,0.9318088838958882,0.8153406910248551,0 days 00:00:01.617237
val,37,0.9923368096351624,0.6954361843080077,0.6896551724137931,0.7242677464258328,0.6896551724137931,"[[1912  550   75]
 [ 192  928  151]
 [ 150  403  540]]",0.8240170234142874,0.7022698424601672,0.8418524283914478,0.8541532113239676,0.7926939807921141,0.5498800402088484,0.8375046610593002,0.7027762758476855,0 days 00:00:00.830683
train,38,0.4968557357788086,0.8185174373891007,0.8158100296828621,0.8227922014892959,0.8158100296828621,"[[3034  241  108]
 [ 109 1187  299]
 [  78  344 1001]]",0.940098903223408,0.8662487926437427,0.9708364259217579,0.9720698728294415,0.9191387594138465,0.8127229546139674,0.9303215243346197,0.813953550487819,0 days 00:00:01.570638
val,38,0.9864442229270936,0.6927029571824485,0.6890430524382779,0.7067328121062769,0.6890430524382779,"[[1896  475  166]
 [ 177  636  458]
 [ 144  104  845]]",0.8257089077379679,0.6946303254442315,0.8455203095706388,0.8455138165118,0.7900934818465754,0.5299375269055979,0.8415129317966894,0.7084396329152965,0 days 00:00:00.816972
train,39,0.5020366396222796,0.817157743582519,0.8144039993750977,0.8214047619103944,0.8144039993750977,"[[3032  224  127]
 [ 106 1110  379]
 [  75  277 1071]]",0.9399714951056359,0.8659028451717413,0.9706369135663897,0.9726768758385053,0.9178580327359869,0.8092780675744317,0.9314195390145312,0.815753592102287,0 days 00:00:01.509950
val,39,0.9873870491981507,0.6644138955659038,0.6584370536625178,0.6860313060640911,0.6584370536625178,"[[1813  500  224]
 [ 152  594  525]
 [ 158  115  820]]",0.8235424151822563,0.6915389869392771,0.8548159823445494,0.8730982295596506,0.787969170280879,0.5310807172424106,0.8278420929213406,0.67043801401577,0 days 00:00:00.835189
train,40,0.5018815270492009,0.8162841131756335,0.8125292922980785,0.8225844138239383,0.8125292922980785,"[[2991  245  147]
 [ 100 1122  373]
 [  56  279 1088]]",0.9383382260428256,0.8631973546128604,0.970532896815579,0.9718021966277447,0.9141483281738996,0.8064758340250102,0.9303334531389978,0.8113140331858264,0 days 00:00:01.540803
val,40,1.0133288621902465,0.6965331721765415,0.6933278922668843,0.7013335910535315,0.6933278922668843,"[[1973  482   82]
 [ 265  739  267]
 [ 195  212  686]]",0.8241246566132848,0.7021846756926347,0.8401633822806557,0.8631956199839126,0.791274521916107,0.5388863762546224,0.8409360656430916,0.7044720308393688,0 days 00:00:00.824399
train,41,0.4928158436502729,0.8200447782164992,0.8178409623496329,0.82301223703435,0.8178409623496329,"[[3050  218  115]
 [ 116 1134  345]
 [  82  290 1051]]",0.9406122260786254,0.8672594101798771,0.9722405541134903,0.9733643137755649,0.9183606698523399,0.8134610318226331,0.9312354542700462,0.8149528849414334,0 days 00:00:01.492077
val,41,0.9595862865447998,0.7038993573629979,0.7010814119567436,0.7084707759320817,0.7010814119567436,"[[1974  466   97]
 [ 231  694  346]
 [ 171  154  768]]",0.8351829702386361,0.7193413078214711,0.8556939361743989,0.8851755934750178,0.7994158739241353,0.5545157721006343,0.8504391006173742,0.718332557888761,0 days 00:00:00.801900
